Linha,684
Tabela,002
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,04:57
105923,PINHEIRINHO VIA LUDOVICA,05:42
171026,R. BONITO VIA LUDOVICA,06:09
105923,PINHEIRINHO VIA LUDOVICA,06:56
171026,R. BONITO VIA LUDOVICA,07:25
105923,PINHEIRINHO VIA LUDOVICA,08:15
171026,R. BONITO VIA LUDOVICA,08:44
105923,PINHEIRINHO VIA LUDOVICA,09:32
171026,R. BONITO VIA LUDOVICA,10:04
105923,PINHEIRINHO VIA LUDOVICA,10:52
171026,R. BONITO VIA LUDOVICA,11:24
105923,PINHEIRINHO VIA LUDOVICA,12:12
171026,R. BONITO VIA LUDOVICA,12:44
105923,PINHEIRINHO VIA LUDOVICA,13:32
171026,R. BONITO VIA LUDOVICA,14:04
105923,PINHEIRINHO VIA LUDOVICA,14:52
171026,R. BONITO VIA LUDOVICA,15:24
105923,PINHEIRINHO VIA LUDOVICA,16:12
171026,R. BONITO VIA LUDOVICA,16:44
105923,PINHEIRINHO VIA LUDOVICA,17:32
171026,R. BONITO VIA LUDOVICA,18:04
105923,PINHEIRINHO VIA LUDOVICA,18:52
