Linha,684
Tabela,001
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,04:45
105923,PINHEIRINHO VIA LUDOVICA,05:30
171026,R. BONITO VIA LUDOVICA,05:57
105923,PINHEIRINHO VIA LUDOVICA,06:43
171026,R. BONITO VIA LUDOVICA,07:12
105923,PINHEIRINHO VIA LUDOVICA,07:55
171026,R. BONITO VIA LUDOVICA,08:25
105923,PINHEIRINHO VIA LUDOVICA,09:13
171026,R. BONITO VIA LUDOVICA,09:44
105923,PINHEIRINHO VIA LUDOVICA,10:32
171026,R. BONITO VIA LUDOVICA,11:04
105923,PINHEIRINHO VIA LUDOVICA,11:52
171026,R. BONITO VIA LUDOVICA,12:24
105923,PINHEIRINHO VIA LUDOVICA,13:12
171026,R. BONITO VIA LUDOVICA,13:44
105923,PINHEIRINHO VIA LUDOVICA,14:32
171026,R. BONITO VIA LUDOVICA,15:04
105923,PINHEIRINHO VIA LUDOVICA,15:52
171026,R. BONITO VIA LUDOVICA,16:24
105923,PINHEIRINHO VIA LUDOVICA,17:12
171026,R. BONITO VIA LUDOVICA,17:44
105923,PINHEIRINHO VIA LUDOVICA,18:32
171026,R. BONITO VIA LUDOVICA,19:12
105923,PINHEIRINHO VIA LUDOVICA,19:56
171026,R. BONITO VIA LUDOVICA,20:24
105923,PINHEIRINHO VIA LUDOVICA,21:08
171026,R. BONITO VIA LUDOVICA,21:36
105923,PINHEIRINHO VIA LUDOVICA,22:20
171026,R. BONITO VIA LUDOVICA,22:48
105923,PINHEIRINHO VIA LUDOVICA,23:29
