Linha,650
Tabela,004
num,ponto,horario
171065,TERMINAL TATUQUARA,05:36
105739,TERMINAL PINHEIRINHO,06:14
171065,TERMINAL TATUQUARA,06:44
105739,TERMINAL PINHEIRINHO,07:25
171065,TERMINAL TATUQUARA,07:55
105739,TERMINAL PINHEIRINHO,08:44
171065,TERMINAL TATUQUARA,09:18
105739,TERMINAL PINHEIRINHO,10:00
171065,TERMINAL TATUQUARA,10:34
105739,TERMINAL PINHEIRINHO,11:16
171065,TERMINAL TATUQUARA,11:52
105739,TERMINAL PINHEIRINHO,12:33
171065,TERMINAL TATUQUARA,13:10
105739,TERMINAL PINHEIRINHO,13:48
171065,TERMINAL TATUQUARA,14:26
105739,TERMINAL PINHEIRINHO,15:03
171065,TERMINAL TATUQUARA,15:41
105739,TERMINAL PINHEIRINHO,16:18
171065,TERMINAL TATUQUARA,16:56
105739,TERMINAL PINHEIRINHO,17:34
171065,TERMINAL TATUQUARA,18:13
105739,TERMINAL PINHEIRINHO,18:52
171065,TERMINAL TATUQUARA,19:33
105739,TERMINAL PINHEIRINHO,20:10
