Linha,150
Tabela,001
num,ponto,horario
190836,CANAL DA MUSICA,06:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,06:30
190836,CANAL DA MUSICA,07:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,07:30
190836,CANAL DA MUSICA,08:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,08:30
190836,CANAL DA MUSICA,09:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,09:30
190836,CANAL DA MUSICA,10:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,10:30
190836,CANAL DA MUSICA,11:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,11:30
190836,CANAL DA MUSICA,12:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,12:30
190836,CANAL DA MUSICA,13:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,13:30
190836,CANAL DA MUSICA,14:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,14:30
190836,CANAL DA MUSICA,15:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,15:30
190836,CANAL DA MUSICA,16:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,16:30
190836,CANAL DA MUSICA,17:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,17:30
190836,CANAL DA MUSICA,18:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,18:30
190836,CANAL DA MUSICA,19:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,19:30
190836,CANAL DA MUSICA,20:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,20:30
190836,CANAL DA MUSICA,21:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,21:30
190836,CANAL DA MUSICA,22:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,22:30
190836,CANAL DA MUSICA,23:00
110312,TEATRO GUAIRA/UNIV.FEDERAL PR,23:30
