Linha,505
Tabela,012-2
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,16:28
109103,TERMINAL BOQUEIRAO,17:14
109037,TUBO MUSEU OSCAR NIEMEYER,17:59
109103,TERMINAL BOQUEIRAO,18:45
