Linha,505
Tabela,003
num,ponto,horario
109103,TERMINAL BOQUEIRAO,05:50
109037,TUBO MUSEU OSCAR NIEMEYER,06:36
109103,TERMINAL BOQUEIRAO,07:21
109037,TUBO MUSEU OSCAR NIEMEYER,08:07
109103,TERMINAL BOQUEIRAO,08:53
109037,TUBO MUSEU OSCAR NIEMEYER,09:38
109103,TERMINAL BOQUEIRAO,10:23
109037,TUBO MUSEU OSCAR NIEMEYER,11:08
109103,TERMINAL BOQUEIRAO,11:53
109037,TUBO MUSEU OSCAR NIEMEYER,12:38
109103,TERMINAL BOQUEIRAO,13:23
109037,TUBO MUSEU OSCAR NIEMEYER,14:08
109103,TERMINAL BOQUEIRAO,14:53
109037,TUBO MUSEU OSCAR NIEMEYER,15:38
109103,TERMINAL BOQUEIRAO,16:24
109037,TUBO MUSEU OSCAR NIEMEYER,17:09
109103,TERMINAL BOQUEIRAO,17:55
109037,TUBO MUSEU OSCAR NIEMEYER,18:40
109103,TERMINAL BOQUEIRAO,19:26
