Linha,505
Tabela,005-2
num,ponto,horario
109037,TUBO MUSEU OSCAR NIEMEYER,15:59
109103,TERMINAL BOQUEIRAO,16:45
109037,TUBO MUSEU OSCAR NIEMEYER,17:30
109103,TERMINAL BOQUEIRAO,18:16
109037,TUBO MUSEU OSCAR NIEMEYER,19:01
