Linha,876
Tabela,001
num,ponto,horario
190069,BAIRRO SAVOIA,05:58
101004,PRACA TIRADENTES,06:32
190069,BAIRRO SAVOIA,07:08
101004,PRACA TIRADENTES,07:41
190069,BAIRRO SAVOIA,08:18
101004,PRACA TIRADENTES,08:51
190069,BAIRRO SAVOIA,09:28
101004,PRACA TIRADENTES,10:01
190069,BAIRRO SAVOIA,10:35
101004,PRACA TIRADENTES,11:08
190069,BAIRRO SAVOIA,11:40
101004,PRACA TIRADENTES,12:13
190069,BAIRRO SAVOIA,12:45
101004,PRACA TIRADENTES,13:18
190069,BAIRRO SAVOIA,13:50
101004,PRACA TIRADENTES,14:23
190069,BAIRRO SAVOIA,14:55
101004,PRACA TIRADENTES,15:28
190069,BAIRRO SAVOIA,16:00
101004,PRACA TIRADENTES,16:33
190069,BAIRRO SAVOIA,17:05
101004,PRACA TIRADENTES,17:38
190069,BAIRRO SAVOIA,18:13
101004,PRACA TIRADENTES,18:45
190069,BAIRRO SAVOIA,19:21
101004,PRACA TIRADENTES,19:51
190069,BAIRRO SAVOIA,20:26
101004,PRACA TIRADENTES,20:58
190069,BAIRRO SAVOIA,21:30
101004,PRACA TIRADENTES,22:02
190069,BAIRRO SAVOIA,22:34
101004,PRACA TIRADENTES,23:06
190069,BAIRRO SAVOIA,23:38
101004,PRACA TIRADENTES,00:10
