Linha,706
Tabela,001
num,ponto,horario
105001,TERMINAL CAIUA,05:30
105302,TERM.FAZENDINHA SENTIDO CENTRO,05:38
102016,PRACA RUI BARBOSA,06:06
105311,TERM.FAZENDINHA/TERM.CAIUA,06:29
105001,TERMINAL CAIUA,06:40
105302,TERM.FAZENDINHA SENTIDO CENTRO,06:50
102016,PRACA RUI BARBOSA,07:19
105311,TERM.FAZENDINHA/TERM.CAIUA,07:45
105001,TERMINAL CAIUA,07:58
105302,TERM.FAZENDINHA SENTIDO CENTRO,08:08
102016,PRACA RUI BARBOSA,08:40
105311,TERM.FAZENDINHA/TERM.CAIUA,09:08
105001,TERMINAL CAIUA,09:22
105302,TERM.FAZENDINHA SENTIDO CENTRO,09:32
102016,PRACA RUI BARBOSA,10:02
105311,TERM.FAZENDINHA/TERM.CAIUA,10:30
105001,TERMINAL CAIUA,10:42
105302,TERM.FAZENDINHA SENTIDO CENTRO,10:52
102016,PRACA RUI BARBOSA,11:22
105311,TERM.FAZENDINHA/TERM.CAIUA,11:52
105001,TERMINAL CAIUA,12:06
105302,TERM.FAZENDINHA SENTIDO CENTRO,12:16
102016,PRACA RUI BARBOSA,12:48
105311,TERM.FAZENDINHA/TERM.CAIUA,13:18
