Linha,706
Tabela,006
num,ponto,horario
105916,TERMINAL CAIUA VIA RUA R.SIMAO,06:30
105302,TERM. FAZENDINHA VIA R.SIMAO,06:39
102016,RUI BARBOSA VIA RUA REZ. SIMAO,07:07
105311,TERM.FAZENDINHA/TERM.CAIUA,07:33
105916,TERMINAL CAIUA VIA RUA R.SIMAO,07:45
105302,TERM. FAZENDINHA VIA R.SIMAO,07:55
102016,RUI BARBOSA VIA RUA REZ. SIMAO,08:25
105311,TERM.FAZENDINHA/TERM.CAIUA,08:51
105916,TERMINAL CAIUA VIA RUA R.SIMAO,09:03
105302,TERM. FAZENDINHA VIA R.SIMAO,09:13
102016,RUI BARBOSA VIA RUA REZ. SIMAO,09:43
105311,TERM.FAZENDINHA/TERM.CAIUA,10:11
105916,TERMINAL CAIUA VIA RUA R.SIMAO,10:23
105302,TERM. FAZENDINHA VIA R.SIMAO,10:33
102016,RUI BARBOSA VIA RUA REZ. SIMAO,11:03
105311,TERM.FAZENDINHA/TERM.CAIUA,11:32
105916,TERMINAL CAIUA VIA RUA R.SIMAO,11:46
105302,TERM. FAZENDINHA VIA R.SIMAO,11:56
102016,RUI BARBOSA VIA RUA REZ. SIMAO,12:28
105311,TERM.FAZENDINHA/TERM.CAIUA,12:58
105916,TERMINAL CAIUA VIA RUA R.SIMAO,13:12
105302,TERM. FAZENDINHA VIA R.SIMAO,13:22
102016,RUI BARBOSA VIA RUA REZ. SIMAO,13:54
105311,TERM.FAZENDINHA/TERM.CAIUA,14:23
105916,TERMINAL CAIUA VIA RUA R.SIMAO,14:37
105302,TERM. FAZENDINHA VIA R.SIMAO,14:47
102016,RUI BARBOSA VIA RUA REZ. SIMAO,15:17
105311,TERM.FAZENDINHA/TERM.CAIUA,15:47
105916,TERMINAL CAIUA VIA RUA R.SIMAO,16:01
105302,TERM. FAZENDINHA VIA R.SIMAO,16:11
102016,RUI BARBOSA VIA RUA REZ. SIMAO,16:41
105311,TERM.FAZENDINHA/TERM.CAIUA,17:11
105916,TERMINAL CAIUA VIA RUA R.SIMAO,17:25
105302,TERM. FAZENDINHA VIA R.SIMAO,17:35
102016,RUI BARBOSA VIA RUA REZ. SIMAO,18:06
105311,TERM.FAZENDINHA/TERM.CAIUA,18:36
105916,TERMINAL CAIUA VIA RUA R.SIMAO,18:47
105302,TERM. FAZENDINHA VIA R.SIMAO,18:57
102016,RUI BARBOSA VIA RUA REZ. SIMAO,19:25
105311,TERM.FAZENDINHA/TERM.CAIUA,19:53
105916,TERMINAL CAIUA VIA RUA R.SIMAO,20:04
105302,TERM. FAZENDINHA VIA R.SIMAO,20:14
102016,RUI BARBOSA VIA RUA REZ. SIMAO,20:42
105311,TERM.FAZENDINHA/TERM.CAIUA,21:11
105916,TERMINAL CAIUA VIA RUA R.SIMAO,21:23
105302,TERM. FAZENDINHA VIA R.SIMAO,21:33
102016,RUI BARBOSA VIA RUA REZ. SIMAO,21:58
105311,TERM.FAZENDINHA/TERM.CAIUA,22:27
105916,TERMINAL CAIUA VIA RUA R.SIMAO,22:37
105302,TERM. FAZENDINHA VIA R.SIMAO,22:45
102016,RUI BARBOSA VIA RUA REZ. SIMAO,23:09
105311,TERM.FAZENDINHA/TERM.CAIUA,23:34
105916,TERMINAL CAIUA VIA RUA R.SIMAO,23:44
105302,TERM. FAZENDINHA VIA R.SIMAO,23:52
102016,RUI BARBOSA VIA RUA REZ. SIMAO,00:12
105311,TERM.FAZENDINHA/TERM.CAIUA,00:32
