Linha,690
Tabela,001-1
num,ponto,horario
170993,BAIRRO V.JULIANA,05:37
105914,TERMINAL PINHEIRINHO,06:13
170993,BAIRRO V.JULIANA,06:40
105914,TERMINAL PINHEIRINHO,07:45
170993,BAIRRO V.JULIANA,08:10
