Linha,685
Tabela,001-1
num,ponto,horario
170966,LOTEAMENTO RIO BONITO,05:00
105207,TERMINAL CIC,05:42
170966,LOTEAMENTO RIO BONITO,06:22
105207,TERMINAL CIC,07:21
170966,LOTEAMENTO RIO BONITO,08:04
