Linha,529
Tabela,001
num,ponto,horario
104306,TERMINAL BOQUEIRAO,08:00
160832,PARQUE NÁUTICO,08:15
104306,TERMINAL BOQUEIRAO,08:30
160832,PARQUE NÁUTICO,08:45
104306,TERMINAL BOQUEIRAO,09:00
160832,PARQUE NÁUTICO,09:15
104306,TERMINAL BOQUEIRAO,09:30
160832,PARQUE NÁUTICO,09:45
104306,TERMINAL BOQUEIRAO,10:00
160832,PARQUE NÁUTICO,10:15
104306,TERMINAL BOQUEIRAO,10:30
160832,PARQUE NÁUTICO,10:45
104306,TERMINAL BOQUEIRAO,11:00
160832,PARQUE NÁUTICO,11:15
104306,TERMINAL BOQUEIRAO,11:30
160832,PARQUE NÁUTICO,11:45
104306,TERMINAL BOQUEIRAO,12:00
160832,PARQUE NÁUTICO,12:15
104306,TERMINAL BOQUEIRAO,12:30
160832,PARQUE NÁUTICO,12:45
104306,TERMINAL BOQUEIRAO,13:00
160832,PARQUE NÁUTICO,13:15
104306,TERMINAL BOQUEIRAO,13:30
160832,PARQUE NÁUTICO,13:45
104306,TERMINAL BOQUEIRAO,14:00
160832,PARQUE NÁUTICO,14:15
104306,TERMINAL BOQUEIRAO,14:30
160832,PARQUE NÁUTICO,14:45
104306,TERMINAL BOQUEIRAO,15:00
160832,PARQUE NÁUTICO,15:15
104306,TERMINAL BOQUEIRAO,15:30
160832,PARQUE NÁUTICO,15:45
104306,TERMINAL BOQUEIRAO,16:00
160832,PARQUE NÁUTICO,16:15
104306,TERMINAL BOQUEIRAO,16:30
160832,PARQUE NÁUTICO,16:45
104306,TERMINAL BOQUEIRAO,17:00
160832,PARQUE NÁUTICO,17:15
104306,TERMINAL BOQUEIRAO,17:30
160832,PARQUE NÁUTICO,17:45
104306,TERMINAL BOQUEIRAO,18:00
160832,PARQUE NÁUTICO,18:15
104306,TERMINAL BOQUEIRAO,18:30
160832,PARQUE NÁUTICO,18:45
104306,TERMINAL BOQUEIRAO,19:00
160832,PARQUE NÁUTICO,19:15
104306,TERMINAL BOQUEIRAO,19:30
160832,PARQUE NÁUTICO,19:45
