Linha,020
Tabela,006
num,ponto,horario
104406,TERMINAL CABRAL,05:48
104706,TERMINAL CAPAO DA IMBUIA,06:16
105512,TERMINAL HAUER,06:37
104805,TERMINAL CAPAO RASO,06:57
104501,TERMINAL CAMPINA DO SIQUEIRA,07:23
104406,TERMINAL CABRAL,08:02
104706,TERMINAL CAPAO DA IMBUIA,08:30
105512,TERMINAL HAUER,08:51
104805,TERMINAL CAPAO RASO,09:11
104501,TERMINAL CAMPINA DO SIQUEIRA,09:37
104406,TERMINAL CABRAL,10:16
104706,TERMINAL CAPAO DA IMBUIA,10:44
105512,TERMINAL HAUER,11:05
104805,TERMINAL CAPAO RASO,11:25
104501,TERMINAL CAMPINA DO SIQUEIRA,11:51
104406,TERMINAL CABRAL,12:31
104706,TERMINAL CAPAO DA IMBUIA,12:59
105512,TERMINAL HAUER,13:20
104805,TERMINAL CAPAO RASO,13:40
104501,TERMINAL CAMPINA DO SIQUEIRA,14:06
104406,TERMINAL CABRAL,14:46
104706,TERMINAL CAPAO DA IMBUIA,15:14
105512,TERMINAL HAUER,15:35
104805,TERMINAL CAPAO RASO,15:55
104501,TERMINAL CAMPINA DO SIQUEIRA,16:21
104406,TERMINAL CABRAL,17:01
104706,TERMINAL CAPAO DA IMBUIA,17:29
105512,TERMINAL HAUER,17:50
104805,TERMINAL CAPAO RASO,18:10
104501,TERMINAL CAMPINA DO SIQUEIRA,18:36
104406,TERMINAL CABRAL,19:16
104706,TERMINAL CAPAO DA IMBUIA,19:44
105512,TERMINAL HAUER,20:05
104805,TERMINAL CAPAO RASO,20:23
104501,TERMINAL CAMPINA DO SIQUEIRA,20:48
104406,TERMINAL CABRAL,21:27
104706,TERMINAL CAPAO DA IMBUIA,21:53
105512,TERMINAL HAUER,22:14
104805,TERMINAL CAPAO RASO,22:34
104501,TERMINAL CAMPINA DO SIQUEIRA,23:00
104406,TERMINAL CABRAL,23:42
104706,TERMINAL CAPAO DA IMBUIA,00:08
