Linha,721
Tabela,002
num,ponto,horario
180807,ESTR.VELHA DO BARIGUI N.2995,05:00
180959,RUA DR.MARIO JORGE,05:05
105002,TERMINAL CAIUA,05:29
180959,RUA DR.MARIO JORGE,05:45
105002,TERMINAL CAIUA,06:11
180959,RUA DR.MARIO JORGE,06:27
105002,TERMINAL CAIUA,06:55
180959,RUA DR.MARIO JORGE,07:15
105002,TERMINAL CAIUA,07:43
180959,RUA DR.MARIO JORGE,08:03
105002,TERMINAL CAIUA,08:41
180959,RUA DR.MARIO JORGE,09:00
105002,TERMINAL CAIUA,09:25
180959,RUA DR.MARIO JORGE,09:42
105002,TERMINAL CAIUA,10:05
180959,RUA DR.MARIO JORGE,10:23
105002,TERMINAL CAIUA,10:45
180959,RUA DR.MARIO JORGE,11:03
105002,TERMINAL CAIUA,11:25
180959,RUA DR.MARIO JORGE,11:43
105002,TERMINAL CAIUA,12:05
180959,RUA DR.MARIO JORGE,12:23
105002,TERMINAL CAIUA,12:45
180959,RUA DR.MARIO JORGE,13:03
105002,TERMINAL CAIUA,13:25
180959,RUA DR.MARIO JORGE,13:43
105002,TERMINAL CAIUA,14:05
180959,RUA DR.MARIO JORGE,14:23
105002,TERMINAL CAIUA,14:45
180959,RUA DR.MARIO JORGE,15:03
105002,TERMINAL CAIUA,15:25
180959,RUA DR.MARIO JORGE,15:43
105002,TERMINAL CAIUA,16:05
180959,RUA DR.MARIO JORGE,16:23
105002,TERMINAL CAIUA,16:53
180959,RUA DR.MARIO JORGE,17:16
105002,TERMINAL CAIUA,17:41
180959,RUA DR.MARIO JORGE,18:04
105002,TERMINAL CAIUA,18:29
180959,RUA DR.MARIO JORGE,18:52
105002,TERMINAL CAIUA,19:17
180959,RUA DR.MARIO JORGE,19:40
105002,TERMINAL CAIUA,20:03
180959,RUA DR.MARIO JORGE,20:24
