Linha,721
Tabela,001
num,ponto,horario
180807,ESTR.VELHA DO BARIGUI N.2995,04:50
180959,RUA DR.MARIO JORGE,04:55
105002,TERMINAL CAIUA,05:19
180959,RUA DR.MARIO JORGE,05:35
105002,TERMINAL CAIUA,05:59
180959,RUA DR.MARIO JORGE,06:15
105002,TERMINAL CAIUA,06:44
180959,RUA DR.MARIO JORGE,07:03
105002,TERMINAL CAIUA,07:31
180959,RUA DR.MARIO JORGE,07:51
105002,TERMINAL CAIUA,08:19
180959,RUA DR.MARIO JORGE,08:39
105002,TERMINAL CAIUA,09:03
180959,RUA DR.MARIO JORGE,09:21
105002,TERMINAL CAIUA,09:45
180959,RUA DR.MARIO JORGE,10:03
105002,TERMINAL CAIUA,10:25
180959,RUA DR.MARIO JORGE,10:43
105002,TERMINAL CAIUA,11:05
180959,RUA DR.MARIO JORGE,11:23
105002,TERMINAL CAIUA,11:45
180959,RUA DR.MARIO JORGE,12:03
105002,TERMINAL CAIUA,12:25
180959,RUA DR.MARIO JORGE,12:43
105002,TERMINAL CAIUA,13:05
180959,RUA DR.MARIO JORGE,13:23
105002,TERMINAL CAIUA,13:45
180959,RUA DR.MARIO JORGE,14:03
105002,TERMINAL CAIUA,14:25
180959,RUA DR.MARIO JORGE,14:43
105002,TERMINAL CAIUA,15:05
180959,RUA DR.MARIO JORGE,15:23
105002,TERMINAL CAIUA,15:45
180959,RUA DR.MARIO JORGE,16:03
105002,TERMINAL CAIUA,16:29
180959,RUA DR.MARIO JORGE,16:52
105002,TERMINAL CAIUA,17:17
180959,RUA DR.MARIO JORGE,17:40
105002,TERMINAL CAIUA,18:05
180959,RUA DR.MARIO JORGE,18:28
105002,TERMINAL CAIUA,18:53
180959,RUA DR.MARIO JORGE,19:16
105002,TERMINAL CAIUA,19:41
180959,RUA DR.MARIO JORGE,20:03
105002,TERMINAL CAIUA,20:25
180959,RUA DR.MARIO JORGE,20:45
105002,TERMINAL CAIUA,21:08
180959,RUA DR.MARIO JORGE,21:28
105002,TERMINAL CAIUA,21:51
180959,RUA DR.MARIO JORGE,22:11
105002,TERMINAL CAIUA,22:34
180959,RUA DR.MARIO JORGE,22:54
105002,TERMINAL CAIUA,23:17
180959,RUA DR.MARIO JORGE,23:37
105002,TERMINAL CAIUA,00:00
180959,RUA DR.MARIO JORGE,00:20
105002,TERMINAL CAIUA,00:43
