Linha,635
Tabela,001
num,ponto,horario
160255,BAIRRO LONDRINA,05:54
105709,TERMINAL PINHEIRINHO,06:17
160255,BAIRRO LONDRINA,06:39
105709,TERMINAL PINHEIRINHO,07:02
160255,BAIRRO LONDRINA,07:24
105709,TERMINAL PINHEIRINHO,07:47
160255,BAIRRO LONDRINA,08:09
105709,TERMINAL PINHEIRINHO,08:32
160255,BAIRRO LONDRINA,08:54
105709,TERMINAL PINHEIRINHO,09:17
160255,BAIRRO LONDRINA,09:39
105709,TERMINAL PINHEIRINHO,10:02
160255,BAIRRO LONDRINA,10:24
105709,TERMINAL PINHEIRINHO,10:47
160255,BAIRRO LONDRINA,11:09
105709,TERMINAL PINHEIRINHO,11:32
160255,BAIRRO LONDRINA,11:54
105709,TERMINAL PINHEIRINHO,12:17
160255,BAIRRO LONDRINA,12:39
105709,TERMINAL PINHEIRINHO,13:02
160255,BAIRRO LONDRINA,13:24
105709,TERMINAL PINHEIRINHO,13:47
160255,BAIRRO LONDRINA,14:09
105709,TERMINAL PINHEIRINHO,14:32
160255,BAIRRO LONDRINA,14:54
105709,TERMINAL PINHEIRINHO,15:17
160255,BAIRRO LONDRINA,15:39
105709,TERMINAL PINHEIRINHO,16:02
160255,BAIRRO LONDRINA,16:24
105709,TERMINAL PINHEIRINHO,16:47
160255,BAIRRO LONDRINA,17:09
105709,TERMINAL PINHEIRINHO,17:32
160255,BAIRRO LONDRINA,17:54
105709,TERMINAL PINHEIRINHO,18:17
160255,BAIRRO LONDRINA,18:39
105709,TERMINAL PINHEIRINHO,19:02
160255,BAIRRO LONDRINA,19:24
105709,TERMINAL PINHEIRINHO,19:47
160255,BAIRRO LONDRINA,20:09
105709,TERMINAL PINHEIRINHO,20:32
160255,BAIRRO LONDRINA,20:54
105709,TERMINAL PINHEIRINHO,21:17
160255,BAIRRO LONDRINA,21:39
105709,TERMINAL PINHEIRINHO,22:02
160255,BAIRRO LONDRINA,22:24
105709,TERMINAL PINHEIRINHO,22:47
160255,BAIRRO LONDRINA,23:09
105709,TERMINAL PINHEIRINHO,23:31
