Linha,503
Tabela,003-1
num,ponto,horario
104303,TERMINAL BOQUEIRAO,05:17
108065,PRACA CARLOS GOMES,05:50
104303,TERMINAL BOQUEIRAO,06:24
108065,PRACA CARLOS GOMES,06:57
104303,TERMINAL BOQUEIRAO,07:32
