Linha,528
Tabela,003
num,ponto,horario
105917,TERMINAL PINHEIRINHO,05:29
104911,TERMINAL BOQUEIRAO,06:30
105917,TERMINAL PINHEIRINHO,07:41
104911,TERMINAL BOQUEIRAO,08:41
105917,TERMINAL PINHEIRINHO,09:41
104911,TERMINAL BOQUEIRAO,10:38
105917,TERMINAL PINHEIRINHO,11:37
104911,TERMINAL BOQUEIRAO,12:35
105917,TERMINAL PINHEIRINHO,13:35
104911,TERMINAL BOQUEIRAO,14:33
105917,TERMINAL PINHEIRINHO,15:38
104911,TERMINAL BOQUEIRAO,16:45
105917,TERMINAL PINHEIRINHO,18:11
104911,TERMINAL BOQUEIRAO,19:16
105917,TERMINAL PINHEIRINHO,20:26
104911,TERMINAL BOQUEIRAO,21:16
105917,TERMINAL PINHEIRINHO,22:08
104911,TERMINAL BOQUEIRAO,23:01
105917,TERMINAL PINHEIRINHO,23:53
104911,TERMINAL BOQUEIRAO,00:51
