Linha,760
Tabela,002
num,ponto,horario
180816,BAIRRO SANTA QUITERIA,05:56
102013,PRACA RUI BARBOSA,06:21
180816,BAIRRO SANTA QUITERIA,06:48
102013,PRACA RUI BARBOSA,07:16
180816,BAIRRO SANTA QUITERIA,07:44
102013,PRACA RUI BARBOSA,08:17
180816,BAIRRO SANTA QUITERIA,08:46
102013,PRACA RUI BARBOSA,09:17
180816,BAIRRO SANTA QUITERIA,09:47
102013,PRACA RUI BARBOSA,10:17
180816,BAIRRO SANTA QUITERIA,10:47
102013,PRACA RUI BARBOSA,11:17
180816,BAIRRO SANTA QUITERIA,11:47
102013,PRACA RUI BARBOSA,12:17
180816,BAIRRO SANTA QUITERIA,12:49
102013,PRACA RUI BARBOSA,13:19
180816,BAIRRO SANTA QUITERIA,13:51
102013,PRACA RUI BARBOSA,14:21
180816,BAIRRO SANTA QUITERIA,14:53
102013,PRACA RUI BARBOSA,15:23
180816,BAIRRO SANTA QUITERIA,15:55
102013,PRACA RUI BARBOSA,16:25
180816,BAIRRO SANTA QUITERIA,16:59
102013,PRACA RUI BARBOSA,17:31
180816,BAIRRO SANTA QUITERIA,18:07
102013,PRACA RUI BARBOSA,18:38
180816,BAIRRO SANTA QUITERIA,19:16
102013,PRACA RUI BARBOSA,19:46
180816,BAIRRO SANTA QUITERIA,20:16
102013,PRACA RUI BARBOSA,20:46
180816,BAIRRO SANTA QUITERIA,21:16
102013,PRACA RUI BARBOSA,21:44
180816,BAIRRO SANTA QUITERIA,22:12
102013,PRACA RUI BARBOSA,22:40
180816,BAIRRO SANTA QUITERIA,23:08
102013,PRACA RUI BARBOSA,23:35
180816,BAIRRO SANTA QUITERIA,00:03
102013,PRACA RUI BARBOSA,00:30
