Linha,022
Tabela,026
num,ponto,horario
109108,TERMINAL HAUER,06:01
109095,TERMINAL CAPAO RASO,06:17
109091,TERMINAL PORTAO,06:24
109125,TERMINAL CAMPINA DO SIQUEIRA,06:40
109086,TERMINAL CABRAL,07:04
109119,TERMINAL CAPAO DA IMBUIA,07:26
109108,TERMINAL HAUER,07:42
109095,TERMINAL CAPAO RASO,08:00
109091,TERMINAL PORTAO,08:07
109125,TERMINAL CAMPINA DO SIQUEIRA,08:28
109086,TERMINAL CABRAL,08:57
109119,TERMINAL CAPAO DA IMBUIA,09:20
109108,TERMINAL HAUER,09:40
109095,TERMINAL CAPAO RASO,09:57
109091,TERMINAL PORTAO,10:04
109125,TERMINAL CAMPINA DO SIQUEIRA,10:25
109086,TERMINAL CABRAL,10:55
109119,TERMINAL CAPAO DA IMBUIA,11:19
109108,TERMINAL HAUER,11:39
109095,TERMINAL CAPAO RASO,11:56
109091,TERMINAL PORTAO,12:03
109125,TERMINAL CAMPINA DO SIQUEIRA,12:23
109086,TERMINAL CABRAL,12:53
109119,TERMINAL CAPAO DA IMBUIA,13:17
109108,TERMINAL HAUER,13:37
109095,TERMINAL CAPAO RASO,13:54
109091,TERMINAL PORTAO,14:01
109125,TERMINAL CAMPINA DO SIQUEIRA,14:21
109086,TERMINAL CABRAL,14:51
109119,TERMINAL CAPAO DA IMBUIA,15:15
109108,TERMINAL HAUER,15:35
109095,TERMINAL CAPAO RASO,15:52
109091,TERMINAL PORTAO,15:59
109125,TERMINAL CAMPINA DO SIQUEIRA,16:19
109086,TERMINAL CABRAL,16:51
109119,TERMINAL CAPAO DA IMBUIA,17:20
109108,TERMINAL HAUER,17:42
109095,TERMINAL CAPAO RASO,18:04
109091,TERMINAL PORTAO,18:12
109125,TERMINAL CAMPINA DO SIQUEIRA,18:40
