Linha,022
Tabela,004-1
num,ponto,horario
109086,TERMINAL CABRAL,06:06
109119,TERMINAL CAPAO DA IMBUIA,06:27
109108,TERMINAL HAUER,06:43
109095,TERMINAL CAPAO RASO,06:58
109091,TERMINAL PORTAO,07:05
109125,TERMINAL CAMPINA DO SIQUEIRA,07:26
109086,TERMINAL CABRAL,07:53
