Linha,022
Tabela,003-1
num,ponto,horario
109086,TERMINAL CABRAL,06:03
109119,TERMINAL CAPAO DA IMBUIA,06:25
109108,TERMINAL HAUER,06:41
109095,TERMINAL CAPAO RASO,06:56
109091,TERMINAL PORTAO,07:03
109125,TERMINAL CAMPINA DO SIQUEIRA,07:23
109086,TERMINAL CABRAL,07:50
109119,TERMINAL CAPAO DA IMBUIA,08:17
