Linha,166
Tabela,001-2
num,ponto,horario
101170,TRAVESSA NESTOR DE CASTRO,17:20
190600,BAIRRO VILA NORI,17:49
101170,TRAVESSA NESTOR DE CASTRO,18:18
190600,BAIRRO VILA NORI,18:48
101170,TRAVESSA NESTOR DE CASTRO,19:16
190600,BAIRRO VILA NORI,19:44
101170,TRAVESSA NESTOR DE CASTRO,20:12
