Linha,027
Tabela,002-1
num,ponto,horario
104805,TERMINAL CAPAO RASO,06:25
109678,TERM.C.DO SIQUEIRA (RET.VAZIO),07:00
104805,TERMINAL CAPAO RASO,07:30
