Linha,027
Tabela,002-2
num,ponto,horario
104501,TERMINAL CAMPINA DO SIQUEIRA,16:51
104805,TERMINAL CAPAO RASO,17:32
104501,TERMINAL CAMPINA DO SIQUEIRA,18:08
