Linha,X49
Tabela,004-1
num,ponto,horario
105801,TERMINAL PORTAO,07:20
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:35
108023,ESTACAO TUBO CENTRAL/NORTE,07:54
104411,TERMINAL CABRAL/SENTIDO NORTE,08:06
104413,TERMINAL CABRAL/SENTIDO SUL,08:10
108024,ESTACAO TUBO CENTRAL/SUL,08:22
108036,ESTACAO TUBO BENTO VIANA/SUL,08:39
