Linha,X49
Tabela,002-2
num,ponto,horario
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:07
108023,ESTACAO TUBO CENTRAL/NORTE,17:26
104411,TERMINAL CABRAL/SENTIDO NORTE,17:38
104413,TERMINAL CABRAL/SENTIDO SUL,17:42
108024,ESTACAO TUBO CENTRAL/SUL,17:54
108036,ESTACAO TUBO BENTO VIANA/SUL,18:11
105801,TERMINAL PORTAO,18:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:41
108023,ESTACAO TUBO CENTRAL/NORTE,18:59
