Linha,183
Tabela,002-1
num,ponto,horario
120300,BAIRRO JARDIM CHAPARRAL,05:59
101020,PRACA TIRADENTES,06:34
120300,BAIRRO JARDIM CHAPARRAL,07:09
101020,PRACA TIRADENTES,07:54
120300,BAIRRO JARDIM CHAPARRAL,08:30
