Linha,203
Tabela,002
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,05:30
104413,TERMINAL CABRAL/SENTIDO SUL,05:43
108024,ESTACAO TUBO CENTRAL/SUL,05:55
108036,ESTACAO TUBO BENTO VIANA/SUL,06:07
104801,TERMINAL CAPAO RASO,06:30
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:48
108023,ESTACAO TUBO CENTRAL/NORTE,07:01
104411,TERMINAL CABRAL/SENTIDO NORTE,07:12
105901,TERMINAL SANTA CANDIDA,07:32
104413,TERMINAL CABRAL/SENTIDO SUL,07:44
108024,ESTACAO TUBO CENTRAL/SUL,07:54
108036,ESTACAO TUBO BENTO VIANA/SUL,08:06
104801,TERMINAL CAPAO RASO,08:29
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:47
108023,ESTACAO TUBO CENTRAL/NORTE,09:00
104411,TERMINAL CABRAL/SENTIDO NORTE,09:11
105901,TERMINAL SANTA CANDIDA,09:30
104413,TERMINAL CABRAL/SENTIDO SUL,09:42
108024,ESTACAO TUBO CENTRAL/SUL,09:53
108036,ESTACAO TUBO BENTO VIANA/SUL,10:05
104801,TERMINAL CAPAO RASO,10:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:46
108023,ESTACAO TUBO CENTRAL/NORTE,10:59
104411,TERMINAL CABRAL/SENTIDO NORTE,11:10
105901,TERMINAL SANTA CANDIDA,11:30
104413,TERMINAL CABRAL/SENTIDO SUL,11:42
108024,ESTACAO TUBO CENTRAL/SUL,11:53
108036,ESTACAO TUBO BENTO VIANA/SUL,12:05
104801,TERMINAL CAPAO RASO,12:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:46
108023,ESTACAO TUBO CENTRAL/NORTE,12:59
104411,TERMINAL CABRAL/SENTIDO NORTE,13:10
105901,TERMINAL SANTA CANDIDA,13:30
104413,TERMINAL CABRAL/SENTIDO SUL,13:42
108024,ESTACAO TUBO CENTRAL/SUL,13:53
108036,ESTACAO TUBO BENTO VIANA/SUL,14:05
104801,TERMINAL CAPAO RASO,14:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:46
108023,ESTACAO TUBO CENTRAL/NORTE,14:59
104411,TERMINAL CABRAL/SENTIDO NORTE,15:10
105901,TERMINAL SANTA CANDIDA,15:30
104413,TERMINAL CABRAL/SENTIDO SUL,15:42
108024,ESTACAO TUBO CENTRAL/SUL,15:53
108036,ESTACAO TUBO BENTO VIANA/SUL,16:05
104801,TERMINAL CAPAO RASO,16:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:46
108023,ESTACAO TUBO CENTRAL/NORTE,16:59
104411,TERMINAL CABRAL/SENTIDO NORTE,17:10
105901,TERMINAL SANTA CANDIDA,17:30
104413,TERMINAL CABRAL/SENTIDO SUL,17:42
108024,ESTACAO TUBO CENTRAL/SUL,17:53
108036,ESTACAO TUBO BENTO VIANA/SUL,18:05
104801,TERMINAL CAPAO RASO,18:27
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:46
108023,ESTACAO TUBO CENTRAL/NORTE,18:59
104411,TERMINAL CABRAL/SENTIDO NORTE,19:10
105901,TERMINAL SANTA CANDIDA,19:34
104413,TERMINAL CABRAL/SENTIDO SUL,19:46
108024,ESTACAO TUBO CENTRAL/SUL,19:56
108036,ESTACAO TUBO BENTO VIANA/SUL,20:08
104801,TERMINAL CAPAO RASO,20:29
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:47
108023,ESTACAO TUBO CENTRAL/NORTE,21:00
104411,TERMINAL CABRAL/SENTIDO NORTE,21:11
105901,TERMINAL SANTA CANDIDA,21:30
104413,TERMINAL CABRAL/SENTIDO SUL,21:42
108024,ESTACAO TUBO CENTRAL/SUL,21:52
108036,ESTACAO TUBO BENTO VIANA/SUL,22:04
104801,TERMINAL CAPAO RASO,22:25
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:43
108023,ESTACAO TUBO CENTRAL/NORTE,22:56
104411,TERMINAL CABRAL/SENTIDO NORTE,23:07
105901,TERMINAL SANTA CANDIDA,23:25
104413,TERMINAL CABRAL/SENTIDO SUL,23:37
108024,ESTACAO TUBO CENTRAL/SUL,23:47
108036,ESTACAO TUBO BENTO VIANA/SUL,23:59
