Linha,203
Tabela,009
num,ponto,horario
104801,TERMINAL CAPAO RASO,06:02
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:21
108023,ESTACAO TUBO CENTRAL/NORTE,06:34
104411,TERMINAL CABRAL/SENTIDO NORTE,06:45
105901,TERMINAL SANTA CANDIDA,07:08
104413,TERMINAL CABRAL/SENTIDO SUL,07:20
108024,ESTACAO TUBO CENTRAL/SUL,07:30
108036,ESTACAO TUBO BENTO VIANA/SUL,07:42
104801,TERMINAL CAPAO RASO,08:05
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:24
108023,ESTACAO TUBO CENTRAL/NORTE,08:37
104411,TERMINAL CABRAL/SENTIDO NORTE,08:48
105901,TERMINAL SANTA CANDIDA,09:10
104413,TERMINAL CABRAL/SENTIDO SUL,09:22
108024,ESTACAO TUBO CENTRAL/SUL,09:33
108036,ESTACAO TUBO BENTO VIANA/SUL,09:45
104801,TERMINAL CAPAO RASO,10:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:26
108023,ESTACAO TUBO CENTRAL/NORTE,10:39
104411,TERMINAL CABRAL/SENTIDO NORTE,10:50
105901,TERMINAL SANTA CANDIDA,11:10
104413,TERMINAL CABRAL/SENTIDO SUL,11:22
108024,ESTACAO TUBO CENTRAL/SUL,11:33
108036,ESTACAO TUBO BENTO VIANA/SUL,11:45
104801,TERMINAL CAPAO RASO,12:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:26
108023,ESTACAO TUBO CENTRAL/NORTE,12:39
104411,TERMINAL CABRAL/SENTIDO NORTE,12:50
105901,TERMINAL SANTA CANDIDA,13:10
104413,TERMINAL CABRAL/SENTIDO SUL,13:22
108024,ESTACAO TUBO CENTRAL/SUL,13:33
108036,ESTACAO TUBO BENTO VIANA/SUL,13:45
104801,TERMINAL CAPAO RASO,14:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:26
108023,ESTACAO TUBO CENTRAL/NORTE,14:39
104411,TERMINAL CABRAL/SENTIDO NORTE,14:50
105901,TERMINAL SANTA CANDIDA,15:10
104413,TERMINAL CABRAL/SENTIDO SUL,15:22
108024,ESTACAO TUBO CENTRAL/SUL,15:33
108036,ESTACAO TUBO BENTO VIANA/SUL,15:45
104801,TERMINAL CAPAO RASO,16:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:26
108023,ESTACAO TUBO CENTRAL/NORTE,16:39
104411,TERMINAL CABRAL/SENTIDO NORTE,16:50
105901,TERMINAL SANTA CANDIDA,17:10
104413,TERMINAL CABRAL/SENTIDO SUL,17:22
108024,ESTACAO TUBO CENTRAL/SUL,17:33
108036,ESTACAO TUBO BENTO VIANA/SUL,17:45
104801,TERMINAL CAPAO RASO,18:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:26
108023,ESTACAO TUBO CENTRAL/NORTE,18:39
104411,TERMINAL CABRAL/SENTIDO NORTE,18:50
105901,TERMINAL SANTA CANDIDA,19:10
104413,TERMINAL CABRAL/SENTIDO SUL,19:22
108024,ESTACAO TUBO CENTRAL/SUL,19:32
108036,ESTACAO TUBO BENTO VIANA/SUL,19:44
