Linha,203
Tabela,006
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,05:50
104413,TERMINAL CABRAL/SENTIDO SUL,06:02
108024,ESTACAO TUBO CENTRAL/SUL,06:12
108036,ESTACAO TUBO BENTO VIANA/SUL,06:24
104801,TERMINAL CAPAO RASO,06:46
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:04
108023,ESTACAO TUBO CENTRAL/NORTE,07:17
104411,TERMINAL CABRAL/SENTIDO NORTE,07:28
105901,TERMINAL SANTA CANDIDA,07:48
104413,TERMINAL CABRAL/SENTIDO SUL,08:00
108024,ESTACAO TUBO CENTRAL/SUL,08:10
108036,ESTACAO TUBO BENTO VIANA/SUL,08:22
104801,TERMINAL CAPAO RASO,08:44
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:03
108023,ESTACAO TUBO CENTRAL/NORTE,09:16
104411,TERMINAL CABRAL/SENTIDO NORTE,09:27
105901,TERMINAL SANTA CANDIDA,09:50
104413,TERMINAL CABRAL/SENTIDO SUL,10:02
108024,ESTACAO TUBO CENTRAL/SUL,10:13
108036,ESTACAO TUBO BENTO VIANA/SUL,10:25
104801,TERMINAL CAPAO RASO,10:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:06
108023,ESTACAO TUBO CENTRAL/NORTE,11:19
104411,TERMINAL CABRAL/SENTIDO NORTE,11:30
105901,TERMINAL SANTA CANDIDA,11:50
104413,TERMINAL CABRAL/SENTIDO SUL,12:02
108024,ESTACAO TUBO CENTRAL/SUL,12:13
108036,ESTACAO TUBO BENTO VIANA/SUL,12:25
104801,TERMINAL CAPAO RASO,12:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:06
108023,ESTACAO TUBO CENTRAL/NORTE,13:19
104411,TERMINAL CABRAL/SENTIDO NORTE,13:30
105901,TERMINAL SANTA CANDIDA,13:50
104413,TERMINAL CABRAL/SENTIDO SUL,14:02
108024,ESTACAO TUBO CENTRAL/SUL,14:13
108036,ESTACAO TUBO BENTO VIANA/SUL,14:25
104801,TERMINAL CAPAO RASO,14:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:06
108023,ESTACAO TUBO CENTRAL/NORTE,15:19
104411,TERMINAL CABRAL/SENTIDO NORTE,15:30
105901,TERMINAL SANTA CANDIDA,15:50
104413,TERMINAL CABRAL/SENTIDO SUL,16:02
108024,ESTACAO TUBO CENTRAL/SUL,16:13
108036,ESTACAO TUBO BENTO VIANA/SUL,16:25
104801,TERMINAL CAPAO RASO,16:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:06
108023,ESTACAO TUBO CENTRAL/NORTE,17:19
104411,TERMINAL CABRAL/SENTIDO NORTE,17:30
105901,TERMINAL SANTA CANDIDA,17:50
104413,TERMINAL CABRAL/SENTIDO SUL,18:02
108024,ESTACAO TUBO CENTRAL/SUL,18:13
108036,ESTACAO TUBO BENTO VIANA/SUL,18:25
104801,TERMINAL CAPAO RASO,18:47
108035,ESTACAO TUBO BENTO VIANA/NORTE,19:05
108023,ESTACAO TUBO CENTRAL/NORTE,19:18
104411,TERMINAL CABRAL/SENTIDO NORTE,19:29
105901,TERMINAL SANTA CANDIDA,19:49
104413,TERMINAL CABRAL/SENTIDO SUL,20:01
108024,ESTACAO TUBO CENTRAL/SUL,20:11
108036,ESTACAO TUBO BENTO VIANA/SUL,20:23
104801,TERMINAL CAPAO RASO,20:44
108035,ESTACAO TUBO BENTO VIANA/NORTE,21:02
108023,ESTACAO TUBO CENTRAL/NORTE,21:15
104411,TERMINAL CABRAL/SENTIDO NORTE,21:26
105901,TERMINAL SANTA CANDIDA,21:45
104413,TERMINAL CABRAL/SENTIDO SUL,21:57
108024,ESTACAO TUBO CENTRAL/SUL,22:07
108036,ESTACAO TUBO BENTO VIANA/SUL,22:19
104801,TERMINAL CAPAO RASO,22:40
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:57
108023,ESTACAO TUBO CENTRAL/NORTE,23:10
104411,TERMINAL CABRAL/SENTIDO NORTE,23:20
105901,TERMINAL SANTA CANDIDA,23:39
104413,TERMINAL CABRAL/SENTIDO SUL,23:51
108024,ESTACAO TUBO CENTRAL/SUL,00:02
108036,ESTACAO TUBO BENTO VIANA/SUL,00:14
