Linha,203
Tabela,003
num,ponto,horario
104801,TERMINAL CAPAO RASO,05:32
108035,ESTACAO TUBO BENTO VIANA/NORTE,05:51
108023,ESTACAO TUBO CENTRAL/NORTE,06:04
104411,TERMINAL CABRAL/SENTIDO NORTE,06:16
105901,TERMINAL SANTA CANDIDA,06:37
104413,TERMINAL CABRAL/SENTIDO SUL,06:49
108024,ESTACAO TUBO CENTRAL/SUL,06:59
108036,ESTACAO TUBO BENTO VIANA/SUL,07:11
104801,TERMINAL CAPAO RASO,07:33
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:52
108023,ESTACAO TUBO CENTRAL/NORTE,08:05
104411,TERMINAL CABRAL/SENTIDO NORTE,08:16
105901,TERMINAL SANTA CANDIDA,08:36
104413,TERMINAL CABRAL/SENTIDO SUL,08:48
108024,ESTACAO TUBO CENTRAL/SUL,08:59
108036,ESTACAO TUBO BENTO VIANA/SUL,09:12
104801,TERMINAL CAPAO RASO,09:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:56
108023,ESTACAO TUBO CENTRAL/NORTE,10:09
104411,TERMINAL CABRAL/SENTIDO NORTE,10:20
105901,TERMINAL SANTA CANDIDA,10:40
104413,TERMINAL CABRAL/SENTIDO SUL,10:52
108024,ESTACAO TUBO CENTRAL/SUL,11:03
108036,ESTACAO TUBO BENTO VIANA/SUL,11:15
104801,TERMINAL CAPAO RASO,11:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:56
108023,ESTACAO TUBO CENTRAL/NORTE,12:09
104411,TERMINAL CABRAL/SENTIDO NORTE,12:20
105901,TERMINAL SANTA CANDIDA,12:40
104413,TERMINAL CABRAL/SENTIDO SUL,12:52
108024,ESTACAO TUBO CENTRAL/SUL,13:03
108036,ESTACAO TUBO BENTO VIANA/SUL,13:15
104801,TERMINAL CAPAO RASO,13:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:56
108023,ESTACAO TUBO CENTRAL/NORTE,14:09
104411,TERMINAL CABRAL/SENTIDO NORTE,14:20
105901,TERMINAL SANTA CANDIDA,14:40
104413,TERMINAL CABRAL/SENTIDO SUL,14:52
108024,ESTACAO TUBO CENTRAL/SUL,15:03
108036,ESTACAO TUBO BENTO VIANA/SUL,15:15
104801,TERMINAL CAPAO RASO,15:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:56
108023,ESTACAO TUBO CENTRAL/NORTE,16:09
104411,TERMINAL CABRAL/SENTIDO NORTE,16:20
105901,TERMINAL SANTA CANDIDA,16:40
104413,TERMINAL CABRAL/SENTIDO SUL,16:52
108024,ESTACAO TUBO CENTRAL/SUL,17:03
108036,ESTACAO TUBO BENTO VIANA/SUL,17:15
104801,TERMINAL CAPAO RASO,17:37
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:56
108023,ESTACAO TUBO CENTRAL/NORTE,18:09
104411,TERMINAL CABRAL/SENTIDO NORTE,18:20
105901,TERMINAL SANTA CANDIDA,18:40
104413,TERMINAL CABRAL/SENTIDO SUL,18:52
108024,ESTACAO TUBO CENTRAL/SUL,19:03
108036,ESTACAO TUBO BENTO VIANA/SUL,19:15
