Linha,712
Tabela,001
num,ponto,horario
105314,TERMINAL FAZENDINHA,05:20
105209,TERMINAL CIC,05:40
105314,TERMINAL FAZENDINHA,06:00
105209,TERMINAL CIC,06:20
105314,TERMINAL FAZENDINHA,06:40
105209,TERMINAL CIC,07:00
105314,TERMINAL FAZENDINHA,07:20
105209,TERMINAL CIC,07:40
105314,TERMINAL FAZENDINHA,08:00
105209,TERMINAL CIC,08:20
105314,TERMINAL FAZENDINHA,08:40
105209,TERMINAL CIC,09:00
105314,TERMINAL FAZENDINHA,09:20
105209,TERMINAL CIC,09:40
105314,TERMINAL FAZENDINHA,10:00
105209,TERMINAL CIC,10:20
105314,TERMINAL FAZENDINHA,10:40
105209,TERMINAL CIC,11:00
105314,TERMINAL FAZENDINHA,11:20
105209,TERMINAL CIC,11:40
105314,TERMINAL FAZENDINHA,12:00
105209,TERMINAL CIC,12:20
105314,TERMINAL FAZENDINHA,12:40
105209,TERMINAL CIC,13:00
105314,TERMINAL FAZENDINHA,13:20
105209,TERMINAL CIC,13:40
105314,TERMINAL FAZENDINHA,14:00
105209,TERMINAL CIC,14:20
105314,TERMINAL FAZENDINHA,14:40
105209,TERMINAL CIC,15:00
105314,TERMINAL FAZENDINHA,15:20
105209,TERMINAL CIC,15:40
105314,TERMINAL FAZENDINHA,16:00
105209,TERMINAL CIC,16:20
105314,TERMINAL FAZENDINHA,16:40
105209,TERMINAL CIC,17:00
105314,TERMINAL FAZENDINHA,17:20
105209,TERMINAL CIC,17:40
105314,TERMINAL FAZENDINHA,18:00
105209,TERMINAL CIC,18:20
105314,TERMINAL FAZENDINHA,18:40
105209,TERMINAL CIC,19:00
105314,TERMINAL FAZENDINHA,19:20
105209,TERMINAL CIC,19:40
105314,TERMINAL FAZENDINHA,20:00
105209,TERMINAL CIC,20:20
105314,TERMINAL FAZENDINHA,20:40
105209,TERMINAL CIC,21:00
105314,TERMINAL FAZENDINHA,21:20
105209,TERMINAL CIC,21:40
105314,TERMINAL FAZENDINHA,22:00
105209,TERMINAL CIC,22:20
105314,TERMINAL FAZENDINHA,22:40
105209,TERMINAL CIC,23:00
105314,TERMINAL FAZENDINHA,23:20
105209,TERMINAL CIC,23:40
105314,TERMINAL FAZENDINHA,00:00
