Linha,526
Tabela,001
num,ponto,horario
105507,TERMINAL HAUER,05:20
104811,TERMINAL CAPAO RASO,06:02
105507,TERMINAL HAUER,06:44
104811,TERMINAL CAPAO RASO,07:26
105507,TERMINAL HAUER,08:08
104811,TERMINAL CAPAO RASO,08:50
105507,TERMINAL HAUER,09:32
104811,TERMINAL CAPAO RASO,10:14
105507,TERMINAL HAUER,10:56
104811,TERMINAL CAPAO RASO,11:38
105507,TERMINAL HAUER,12:20
104811,TERMINAL CAPAO RASO,13:02
105507,TERMINAL HAUER,13:44
104811,TERMINAL CAPAO RASO,14:26
105507,TERMINAL HAUER,15:08
104811,TERMINAL CAPAO RASO,15:50
105507,TERMINAL HAUER,16:32
104811,TERMINAL CAPAO RASO,17:14
105507,TERMINAL HAUER,17:56
104811,TERMINAL CAPAO RASO,18:38
105507,TERMINAL HAUER,19:20
104811,TERMINAL CAPAO RASO,20:00
105507,TERMINAL HAUER,20:40
104811,TERMINAL CAPAO RASO,21:20
105507,TERMINAL HAUER,22:00
104811,TERMINAL CAPAO RASO,22:40
105507,TERMINAL HAUER,23:20
104811,TERMINAL CAPAO RASO,00:00
