Linha,387
Tabela,001
num,ponto,horario
105109,TERMINAL CENTENARIO,05:36
102038,PRACA RUI BARBOSA,06:12
105109,TERMINAL CENTENARIO,06:48
102038,PRACA RUI BARBOSA,07:24
105109,TERMINAL CENTENARIO,08:00
102038,PRACA RUI BARBOSA,08:36
105109,TERMINAL CENTENARIO,09:12
102038,PRACA RUI BARBOSA,09:48
105109,TERMINAL CENTENARIO,10:24
102038,PRACA RUI BARBOSA,11:00
105109,TERMINAL CENTENARIO,11:36
102038,PRACA RUI BARBOSA,12:12
105109,TERMINAL CENTENARIO,12:48
102038,PRACA RUI BARBOSA,13:24
105109,TERMINAL CENTENARIO,14:00
102038,PRACA RUI BARBOSA,14:36
105109,TERMINAL CENTENARIO,15:12
102038,PRACA RUI BARBOSA,15:48
105109,TERMINAL CENTENARIO,16:24
102038,PRACA RUI BARBOSA,17:00
105109,TERMINAL CENTENARIO,17:36
102038,PRACA RUI BARBOSA,18:12
105109,TERMINAL CENTENARIO,18:48
102038,PRACA RUI BARBOSA,19:24
105109,TERMINAL CENTENARIO,20:00
102038,PRACA RUI BARBOSA,20:36
105109,TERMINAL CENTENARIO,21:12
102038,PRACA RUI BARBOSA,21:48
105109,TERMINAL CENTENARIO,22:24
102038,PRACA RUI BARBOSA,23:00
105109,TERMINAL CENTENARIO,23:36
102038,PRACA RUI BARBOSA,00:05
