Linha,160
Tabela,002
num,ponto,horario
190896,BAIRRO MERCES,06:23
103510,RUA JOSE LOUREIRO,06:45
150907,BAIRRO GUANABARA,07:05
103507,AV.MAL.FLORIANO PEIXOTO,07:25
190896,BAIRRO MERCES,07:49
103510,RUA JOSE LOUREIRO,08:11
150907,BAIRRO GUANABARA,08:31
103507,AV.MAL.FLORIANO PEIXOTO,08:51
190896,BAIRRO MERCES,09:15
103510,RUA JOSE LOUREIRO,09:37
150907,BAIRRO GUANABARA,09:59
103507,AV.MAL.FLORIANO PEIXOTO,10:19
190896,BAIRRO MERCES,10:45
103510,RUA JOSE LOUREIRO,11:07
150907,BAIRRO GUANABARA,11:29
103507,AV.MAL.FLORIANO PEIXOTO,11:49
190896,BAIRRO MERCES,12:15
103510,RUA JOSE LOUREIRO,12:37
150907,BAIRRO GUANABARA,12:59
103507,AV.MAL.FLORIANO PEIXOTO,13:19
190896,BAIRRO MERCES,13:45
103510,RUA JOSE LOUREIRO,14:07
150907,BAIRRO GUANABARA,14:29
103507,AV.MAL.FLORIANO PEIXOTO,14:49
190896,BAIRRO MERCES,15:15
103510,RUA JOSE LOUREIRO,15:37
150907,BAIRRO GUANABARA,15:59
103507,AV.MAL.FLORIANO PEIXOTO,16:19
190896,BAIRRO MERCES,16:45
103510,RUA JOSE LOUREIRO,17:07
150907,BAIRRO GUANABARA,17:28
103507,AV.MAL.FLORIANO PEIXOTO,17:48
190896,BAIRRO MERCES,18:14
103510,RUA JOSE LOUREIRO,18:34
150907,BAIRRO GUANABARA,18:52
103507,AV.MAL.FLORIANO PEIXOTO,19:10
