Linha,372
Tabela,002
num,ponto,horario
104003,TERMINAL BAIRRO ALTO,06:22
103203,PRACA CARLOS GOMES,06:54
104003,TERMINAL BAIRRO ALTO,07:26
103203,PRACA CARLOS GOMES,07:58
104003,TERMINAL BAIRRO ALTO,08:30
103203,PRACA CARLOS GOMES,09:02
104003,TERMINAL BAIRRO ALTO,09:34
103203,PRACA CARLOS GOMES,10:06
104003,TERMINAL BAIRRO ALTO,10:38
103203,PRACA CARLOS GOMES,11:10
104003,TERMINAL BAIRRO ALTO,11:42
103203,PRACA CARLOS GOMES,12:14
104003,TERMINAL BAIRRO ALTO,12:46
103203,PRACA CARLOS GOMES,13:18
104003,TERMINAL BAIRRO ALTO,13:50
103203,PRACA CARLOS GOMES,14:22
104003,TERMINAL BAIRRO ALTO,14:54
103203,PRACA CARLOS GOMES,15:26
104003,TERMINAL BAIRRO ALTO,15:58
103203,PRACA CARLOS GOMES,16:30
104003,TERMINAL BAIRRO ALTO,17:02
103203,PRACA CARLOS GOMES,17:34
104003,TERMINAL BAIRRO ALTO,18:06
103203,PRACA CARLOS GOMES,18:38
104003,TERMINAL BAIRRO ALTO,19:10
103203,PRACA CARLOS GOMES,19:42
104003,TERMINAL BAIRRO ALTO,20:14
103203,PRACA CARLOS GOMES,20:46
104003,TERMINAL BAIRRO ALTO,21:18
103203,PRACA CARLOS GOMES,21:50
104003,TERMINAL BAIRRO ALTO,22:26
103203,PRACA CARLOS GOMES,23:00
104003,TERMINAL BAIRRO ALTO,23:30
103203,PRACA CARLOS GOMES,00:02
