Linha,821
Tabela,001
num,ponto,horario
106017,TERMINAL SANTA FELICIDADE,05:20
104608,TERMINAL CAMPO COMPRIDO,05:50
106017,TERMINAL SANTA FELICIDADE,06:20
104608,TERMINAL CAMPO COMPRIDO,06:50
106017,TERMINAL SANTA FELICIDADE,07:20
104608,TERMINAL CAMPO COMPRIDO,07:50
106017,TERMINAL SANTA FELICIDADE,08:20
104608,TERMINAL CAMPO COMPRIDO,08:50
106017,TERMINAL SANTA FELICIDADE,09:20
104608,TERMINAL CAMPO COMPRIDO,09:52
106017,TERMINAL SANTA FELICIDADE,10:27
104608,TERMINAL CAMPO COMPRIDO,10:59
106017,TERMINAL SANTA FELICIDADE,11:34
104608,TERMINAL CAMPO COMPRIDO,12:06
106017,TERMINAL SANTA FELICIDADE,12:41
104608,TERMINAL CAMPO COMPRIDO,13:13
106017,TERMINAL SANTA FELICIDADE,13:48
104608,TERMINAL CAMPO COMPRIDO,14:20
106017,TERMINAL SANTA FELICIDADE,14:55
104608,TERMINAL CAMPO COMPRIDO,15:27
106017,TERMINAL SANTA FELICIDADE,16:01
104608,TERMINAL CAMPO COMPRIDO,16:33
106017,TERMINAL SANTA FELICIDADE,17:07
104608,TERMINAL CAMPO COMPRIDO,17:37
106017,TERMINAL SANTA FELICIDADE,18:11
104608,TERMINAL CAMPO COMPRIDO,18:41
106017,TERMINAL SANTA FELICIDADE,19:11
104608,TERMINAL CAMPO COMPRIDO,19:41
106017,TERMINAL SANTA FELICIDADE,20:11
104608,TERMINAL CAMPO COMPRIDO,20:41
106017,TERMINAL SANTA FELICIDADE,21:11
104608,TERMINAL CAMPO COMPRIDO,21:41
106017,TERMINAL SANTA FELICIDADE,22:11
104608,TERMINAL CAMPO COMPRIDO,22:38
106017,TERMINAL SANTA FELICIDADE,23:08
104608,TERMINAL CAMPO COMPRIDO,23:35
106017,TERMINAL SANTA FELICIDADE,00:03
104608,TERMINAL CAMPO COMPRIDO,00:30
