Linha,668
Tabela,001-1
num,ponto,horario
105205,TERMINAL CIC,06:30
180955,CASA DE CUSTODIA (CHEGADA),06:45
181023,CASA DE CUSTODIA (SAIDA),07:15
105205,TERMINAL CIC,07:30
