Linha,640
Tabela,002-2
num,ponto,horario
105712,TERMINAL PINHEIRINHO,16:26
160345,BAIRRO PALMEIRA,16:46
105712,TERMINAL PINHEIRINHO,17:25
160345,BAIRRO PALMEIRA,17:47
105712,TERMINAL PINHEIRINHO,18:23
160345,BAIRRO PALMEIRA,18:47
105712,TERMINAL PINHEIRINHO,19:23
