Linha,640
Tabela,003
num,ponto,horario
160816,R. IGNEZ  SOUZA SOARES (INÍCIO),05:24
160345,BAIRRO PALMEIRA,05:27
105712,TERMINAL PINHEIRINHO,06:00
160345,BAIRRO PALMEIRA,06:17
105712,TERMINAL PINHEIRINHO,06:53
160345,BAIRRO PALMEIRA,07:10
105712,TERMINAL PINHEIRINHO,07:50
160345,BAIRRO PALMEIRA,08:09
105712,TERMINAL PINHEIRINHO,08:44
160345,BAIRRO PALMEIRA,09:02
105712,TERMINAL PINHEIRINHO,09:36
160345,BAIRRO PALMEIRA,09:55
105712,TERMINAL PINHEIRINHO,10:29
160345,BAIRRO PALMEIRA,10:48
105712,TERMINAL PINHEIRINHO,11:22
160345,BAIRRO PALMEIRA,11:41
105712,TERMINAL PINHEIRINHO,12:15
160345,BAIRRO PALMEIRA,12:34
105712,TERMINAL PINHEIRINHO,13:08
160345,BAIRRO PALMEIRA,13:27
105712,TERMINAL PINHEIRINHO,14:01
160345,BAIRRO PALMEIRA,14:20
105712,TERMINAL PINHEIRINHO,14:54
160345,BAIRRO PALMEIRA,15:13
105712,TERMINAL PINHEIRINHO,15:47
160345,BAIRRO PALMEIRA,16:07
105712,TERMINAL PINHEIRINHO,16:46
160345,BAIRRO PALMEIRA,17:06
105712,TERMINAL PINHEIRINHO,17:45
160345,BAIRRO PALMEIRA,18:07
105712,TERMINAL PINHEIRINHO,18:43
160345,BAIRRO PALMEIRA,19:07
105712,TERMINAL PINHEIRINHO,19:43
160345,BAIRRO PALMEIRA,20:01
105712,TERMINAL PINHEIRINHO,20:36
160345,BAIRRO PALMEIRA,20:54
105712,TERMINAL PINHEIRINHO,21:29
160345,BAIRRO PALMEIRA,21:47
105712,TERMINAL PINHEIRINHO,22:21
160345,BAIRRO PALMEIRA,22:39
105712,TERMINAL PINHEIRINHO,23:13
160345,BAIRRO PALMEIRA,23:31
105712,TERMINAL PINHEIRINHO,00:05
