Linha,022
Tabela,001
num,ponto,horario
109095,TERMINAL CAPAO RASO,05:52
109091,TERMINAL PORTAO,05:56
109125,TERMINAL CAMPINA DO SIQUEIRA,06:12
109086,TERMINAL CABRAL,06:37
109119,TERMINAL CAPAO DA IMBUIA,07:02
109108,TERMINAL HAUER,07:16
109095,TERMINAL CAPAO RASO,07:32
109091,TERMINAL PORTAO,07:37
109125,TERMINAL CAMPINA DO SIQUEIRA,07:57
109086,TERMINAL CABRAL,08:23
109119,TERMINAL CAPAO DA IMBUIA,08:49
109108,TERMINAL HAUER,09:04
109095,TERMINAL CAPAO RASO,09:22
109091,TERMINAL PORTAO,09:27
109125,TERMINAL CAMPINA DO SIQUEIRA,09:49
109086,TERMINAL CABRAL,10:14
109119,TERMINAL CAPAO DA IMBUIA,10:42
109108,TERMINAL HAUER,10:57
109095,TERMINAL CAPAO RASO,11:16
109091,TERMINAL PORTAO,11:21
109125,TERMINAL CAMPINA DO SIQUEIRA,11:43
109086,TERMINAL CABRAL,12:08
109119,TERMINAL CAPAO DA IMBUIA,12:37
109108,TERMINAL HAUER,12:52
109095,TERMINAL CAPAO RASO,13:11
109091,TERMINAL PORTAO,13:16
109125,TERMINAL CAMPINA DO SIQUEIRA,13:38
109086,TERMINAL CABRAL,14:03
109119,TERMINAL CAPAO DA IMBUIA,14:32
109108,TERMINAL HAUER,14:47
109095,TERMINAL CAPAO RASO,15:06
109091,TERMINAL PORTAO,15:11
109125,TERMINAL CAMPINA DO SIQUEIRA,15:33
109086,TERMINAL CABRAL,15:58
109119,TERMINAL CAPAO DA IMBUIA,16:27
109108,TERMINAL HAUER,16:42
109095,TERMINAL CAPAO RASO,17:01
109091,TERMINAL PORTAO,17:06
109125,TERMINAL CAMPINA DO SIQUEIRA,17:28
109086,TERMINAL CABRAL,17:53
109119,TERMINAL CAPAO DA IMBUIA,18:22
109108,TERMINAL HAUER,18:38
109095,TERMINAL CAPAO RASO,18:58
109091,TERMINAL PORTAO,19:04
109125,TERMINAL CAMPINA DO SIQUEIRA,19:27
109086,TERMINAL CABRAL,19:54
109119,TERMINAL CAPAO DA IMBUIA,20:23
109108,TERMINAL HAUER,20:41
109095,TERMINAL CAPAO RASO,20:57
109091,TERMINAL PORTAO,21:02
109125,TERMINAL CAMPINA DO SIQUEIRA,21:22
109086,TERMINAL CABRAL,21:45
109119,TERMINAL CAPAO DA IMBUIA,22:10
109108,TERMINAL HAUER,22:24
109095,TERMINAL CAPAO RASO,22:39
109091,TERMINAL PORTAO,22:44
109125,TERMINAL CAMPINA DO SIQUEIRA,23:04
109086,TERMINAL CABRAL,23:27
109119,TERMINAL CAPAO DA IMBUIA,23:52
