Linha,022
Tabela,010
num,ponto,horario
109125,TERMINAL CAMPINA DO SIQUEIRA,06:01
109086,TERMINAL CABRAL,06:26
109119,TERMINAL CAPAO DA IMBUIA,06:52
109108,TERMINAL HAUER,07:06
109095,TERMINAL CAPAO RASO,07:22
109091,TERMINAL PORTAO,07:27
109125,TERMINAL CAMPINA DO SIQUEIRA,07:47
109086,TERMINAL CABRAL,08:12
109119,TERMINAL CAPAO DA IMBUIA,08:37
109108,TERMINAL HAUER,08:52
109095,TERMINAL CAPAO RASO,09:08
109091,TERMINAL PORTAO,09:13
109125,TERMINAL CAMPINA DO SIQUEIRA,09:33
109086,TERMINAL CABRAL,09:58
109119,TERMINAL CAPAO DA IMBUIA,10:26
109108,TERMINAL HAUER,10:41
109095,TERMINAL CAPAO RASO,11:00
109091,TERMINAL PORTAO,11:05
109125,TERMINAL CAMPINA DO SIQUEIRA,11:27
109086,TERMINAL CABRAL,11:52
109119,TERMINAL CAPAO DA IMBUIA,12:21
109108,TERMINAL HAUER,12:36
109095,TERMINAL CAPAO RASO,12:55
109091,TERMINAL PORTAO,13:00
109125,TERMINAL CAMPINA DO SIQUEIRA,13:22
109086,TERMINAL CABRAL,13:47
109119,TERMINAL CAPAO DA IMBUIA,14:16
109108,TERMINAL HAUER,14:31
109095,TERMINAL CAPAO RASO,14:50
109091,TERMINAL PORTAO,14:55
109125,TERMINAL CAMPINA DO SIQUEIRA,15:17
109086,TERMINAL CABRAL,15:42
109119,TERMINAL CAPAO DA IMBUIA,16:11
109108,TERMINAL HAUER,16:26
109095,TERMINAL CAPAO RASO,16:45
109091,TERMINAL PORTAO,16:50
109125,TERMINAL CAMPINA DO SIQUEIRA,17:12
109086,TERMINAL CABRAL,17:37
109119,TERMINAL CAPAO DA IMBUIA,18:06
109108,TERMINAL HAUER,18:21
109095,TERMINAL CAPAO RASO,18:41
109091,TERMINAL PORTAO,18:47
109125,TERMINAL CAMPINA DO SIQUEIRA,19:10
109086,TERMINAL CABRAL,19:37
109119,TERMINAL CAPAO DA IMBUIA,20:07
109108,TERMINAL HAUER,20:23
109095,TERMINAL CAPAO RASO,20:40
109091,TERMINAL PORTAO,20:45
109125,TERMINAL CAMPINA DO SIQUEIRA,21:05
109086,TERMINAL CABRAL,21:28
109119,TERMINAL CAPAO DA IMBUIA,21:53
109108,TERMINAL HAUER,22:07
109095,TERMINAL CAPAO RASO,22:22
109091,TERMINAL PORTAO,22:27
109125,TERMINAL CAMPINA DO SIQUEIRA,22:47
109086,TERMINAL CABRAL,23:10
109119,TERMINAL CAPAO DA IMBUIA,23:35
109108,TERMINAL HAUER,23:49
