Linha,022
Tabela,005
num,ponto,horario
109119,TERMINAL CAPAO DA IMBUIA,05:58
109108,TERMINAL HAUER,06:13
109095,TERMINAL CAPAO RASO,06:30
109091,TERMINAL PORTAO,06:35
109125,TERMINAL CAMPINA DO SIQUEIRA,06:55
109086,TERMINAL CABRAL,07:20
109119,TERMINAL CAPAO DA IMBUIA,07:45
109108,TERMINAL HAUER,07:59
109095,TERMINAL CAPAO RASO,08:15
109091,TERMINAL PORTAO,08:20
109125,TERMINAL CAMPINA DO SIQUEIRA,08:40
109086,TERMINAL CABRAL,09:06
109119,TERMINAL CAPAO DA IMBUIA,09:36
109108,TERMINAL HAUER,09:51
109095,TERMINAL CAPAO RASO,10:10
109091,TERMINAL PORTAO,10:15
109125,TERMINAL CAMPINA DO SIQUEIRA,10:37
109086,TERMINAL CABRAL,11:02
109119,TERMINAL CAPAO DA IMBUIA,11:31
109108,TERMINAL HAUER,11:46
109095,TERMINAL CAPAO RASO,12:05
109091,TERMINAL PORTAO,12:10
109125,TERMINAL CAMPINA DO SIQUEIRA,12:32
109086,TERMINAL CABRAL,12:57
109119,TERMINAL CAPAO DA IMBUIA,13:26
109108,TERMINAL HAUER,13:41
109095,TERMINAL CAPAO RASO,14:00
109091,TERMINAL PORTAO,14:05
109125,TERMINAL CAMPINA DO SIQUEIRA,14:27
109086,TERMINAL CABRAL,14:52
109119,TERMINAL CAPAO DA IMBUIA,15:21
109108,TERMINAL HAUER,15:36
109095,TERMINAL CAPAO RASO,15:55
109091,TERMINAL PORTAO,16:00
109125,TERMINAL CAMPINA DO SIQUEIRA,16:22
109086,TERMINAL CABRAL,16:47
109119,TERMINAL CAPAO DA IMBUIA,17:16
109108,TERMINAL HAUER,17:31
109095,TERMINAL CAPAO RASO,17:50
109091,TERMINAL PORTAO,17:55
109125,TERMINAL CAMPINA DO SIQUEIRA,18:17
109086,TERMINAL CABRAL,18:44
109119,TERMINAL CAPAO DA IMBUIA,19:14
109108,TERMINAL HAUER,19:30
109095,TERMINAL CAPAO RASO,19:46
109091,TERMINAL PORTAO,19:51
109125,TERMINAL CAMPINA DO SIQUEIRA,20:12
109086,TERMINAL CABRAL,20:37
109119,TERMINAL CAPAO DA IMBUIA,21:02
109108,TERMINAL HAUER,21:16
109095,TERMINAL CAPAO RASO,21:31
109091,TERMINAL PORTAO,21:36
109125,TERMINAL CAMPINA DO SIQUEIRA,21:56
109086,TERMINAL CABRAL,22:19
109119,TERMINAL CAPAO DA IMBUIA,22:44
109108,TERMINAL HAUER,22:57
109095,TERMINAL CAPAO RASO,23:14
109091,TERMINAL PORTAO,23:19
109125,TERMINAL CAMPINA DO SIQUEIRA,23:39
109086,TERMINAL CABRAL,00:02
