Linha,022
Tabela,008
num,ponto,horario
109119,TERMINAL CAPAO DA IMBUIA,06:32
109108,TERMINAL HAUER,06:46
109095,TERMINAL CAPAO RASO,07:02
109091,TERMINAL PORTAO,07:07
109125,TERMINAL CAMPINA DO SIQUEIRA,07:27
109086,TERMINAL CABRAL,07:52
109119,TERMINAL CAPAO DA IMBUIA,08:17
109108,TERMINAL HAUER,08:32
109095,TERMINAL CAPAO RASO,08:48
109091,TERMINAL PORTAO,08:54
109125,TERMINAL CAMPINA DO SIQUEIRA,09:17
109086,TERMINAL CABRAL,09:42
109119,TERMINAL CAPAO DA IMBUIA,10:09
109108,TERMINAL HAUER,10:24
109095,TERMINAL CAPAO RASO,10:43
109091,TERMINAL PORTAO,10:48
109125,TERMINAL CAMPINA DO SIQUEIRA,11:10
109086,TERMINAL CABRAL,11:35
109119,TERMINAL CAPAO DA IMBUIA,12:04
109108,TERMINAL HAUER,12:19
109095,TERMINAL CAPAO RASO,12:38
109091,TERMINAL PORTAO,12:43
109125,TERMINAL CAMPINA DO SIQUEIRA,13:05
109086,TERMINAL CABRAL,13:30
109119,TERMINAL CAPAO DA IMBUIA,13:59
109108,TERMINAL HAUER,14:14
109095,TERMINAL CAPAO RASO,14:33
109091,TERMINAL PORTAO,14:38
109125,TERMINAL CAMPINA DO SIQUEIRA,15:00
109086,TERMINAL CABRAL,15:25
109119,TERMINAL CAPAO DA IMBUIA,15:54
109108,TERMINAL HAUER,16:09
109095,TERMINAL CAPAO RASO,16:28
109091,TERMINAL PORTAO,16:33
109125,TERMINAL CAMPINA DO SIQUEIRA,16:55
109086,TERMINAL CABRAL,17:20
109119,TERMINAL CAPAO DA IMBUIA,17:49
109108,TERMINAL HAUER,18:04
109095,TERMINAL CAPAO RASO,18:24
109091,TERMINAL PORTAO,18:30
109125,TERMINAL CAMPINA DO SIQUEIRA,18:52
109086,TERMINAL CABRAL,19:20
109119,TERMINAL CAPAO DA IMBUIA,19:50
109108,TERMINAL HAUER,20:06
109095,TERMINAL CAPAO RASO,20:22
109091,TERMINAL PORTAO,20:27
109125,TERMINAL CAMPINA DO SIQUEIRA,20:48
109086,TERMINAL CABRAL,21:11
109119,TERMINAL CAPAO DA IMBUIA,21:36
109108,TERMINAL HAUER,21:50
109095,TERMINAL CAPAO RASO,22:05
109091,TERMINAL PORTAO,22:10
109125,TERMINAL CAMPINA DO SIQUEIRA,22:30
109086,TERMINAL CABRAL,22:53
109119,TERMINAL CAPAO DA IMBUIA,23:18
109108,TERMINAL HAUER,23:32
109095,TERMINAL CAPAO RASO,23:47
