Linha,655
Tabela,001
num,ponto,horario
170434,RUA DOLORES GUEDES,04:55
170438,BAIRRO JARDIM DA ORDEM,05:00
105708,TERMINAL PINHEIRINHO,05:37
170438,BAIRRO JARDIM DA ORDEM,06:00
105708,TERMINAL PINHEIRINHO,06:37
170438,BAIRRO JARDIM DA ORDEM,07:00
105708,TERMINAL PINHEIRINHO,07:38
170438,BAIRRO JARDIM DA ORDEM,08:01
105708,TERMINAL PINHEIRINHO,08:38
170438,BAIRRO JARDIM DA ORDEM,09:02
105708,TERMINAL PINHEIRINHO,09:37
170438,BAIRRO JARDIM DA ORDEM,10:02
105708,TERMINAL PINHEIRINHO,10:37
170438,BAIRRO JARDIM DA ORDEM,11:02
105708,TERMINAL PINHEIRINHO,11:37
170438,BAIRRO JARDIM DA ORDEM,12:02
105708,TERMINAL PINHEIRINHO,12:37
170438,BAIRRO JARDIM DA ORDEM,13:02
105708,TERMINAL PINHEIRINHO,13:37
170438,BAIRRO JARDIM DA ORDEM,14:02
105708,TERMINAL PINHEIRINHO,14:37
170438,BAIRRO JARDIM DA ORDEM,15:02
105708,TERMINAL PINHEIRINHO,15:37
170438,BAIRRO JARDIM DA ORDEM,16:02
105708,TERMINAL PINHEIRINHO,16:37
170438,BAIRRO JARDIM DA ORDEM,17:02
105708,TERMINAL PINHEIRINHO,17:37
170438,BAIRRO JARDIM DA ORDEM,18:02
105708,TERMINAL PINHEIRINHO,18:37
170438,BAIRRO JARDIM DA ORDEM,19:02
105708,TERMINAL PINHEIRINHO,19:36
170438,BAIRRO JARDIM DA ORDEM,20:02
105708,TERMINAL PINHEIRINHO,20:36
170438,BAIRRO JARDIM DA ORDEM,21:02
105708,TERMINAL PINHEIRINHO,21:36
170438,BAIRRO JARDIM DA ORDEM,22:00
105708,TERMINAL PINHEIRINHO,22:34
170438,BAIRRO JARDIM DA ORDEM,22:58
105708,TERMINAL PINHEIRINHO,23:32
170438,BAIRRO JARDIM DA ORDEM,23:55
105708,TERMINAL PINHEIRINHO,00:30
