Linha,X40
Tabela,001-2
num,ponto,horario
180899,BAIRRO LOS ANGELES,12:00
180989,TUBO SANTA QUITÉRIA,12:13
180899,BAIRRO LOS ANGELES,12:50
180989,TUBO SANTA QUITÉRIA,12:55
