Linha,545
Tabela,001
num,ponto,horario
104319,TERMINAL BOQUEIRAO,05:00
106114,T.S.CERCADO SENT.FAZENDINHA,05:14
105307,TERMINAL FAZENDINHA,06:00
106108,T.S.CERCADO SENT.BOQUEIRAO,06:51
104319,TERMINAL BOQUEIRAO,07:10
106114,T.S.CERCADO SENT.FAZENDINHA,07:25
105307,TERMINAL FAZENDINHA,08:21
106108,T.S.CERCADO SENT.BOQUEIRAO,09:09
104319,TERMINAL BOQUEIRAO,09:26
106114,T.S.CERCADO SENT.FAZENDINHA,09:41
105307,TERMINAL FAZENDINHA,10:29
106108,T.S.CERCADO SENT.BOQUEIRAO,11:15
104319,TERMINAL BOQUEIRAO,11:32
106114,T.S.CERCADO SENT.FAZENDINHA,11:47
105307,TERMINAL FAZENDINHA,12:35
106108,T.S.CERCADO SENT.BOQUEIRAO,13:21
104319,TERMINAL BOQUEIRAO,13:37
106114,T.S.CERCADO SENT.FAZENDINHA,13:53
105307,TERMINAL FAZENDINHA,14:40
106108,T.S.CERCADO SENT.BOQUEIRAO,15:26
104319,TERMINAL BOQUEIRAO,15:43
106114,T.S.CERCADO SENT.FAZENDINHA,15:59
105307,TERMINAL FAZENDINHA,16:49
106108,T.S.CERCADO SENT.BOQUEIRAO,17:47
104319,TERMINAL BOQUEIRAO,18:07
106114,T.S.CERCADO SENT.FAZENDINHA,18:25
105307,TERMINAL FAZENDINHA,19:16
106108,T.S.CERCADO SENT.BOQUEIRAO,20:00
104319,TERMINAL BOQUEIRAO,20:16
106114,T.S.CERCADO SENT.FAZENDINHA,20:30
105307,TERMINAL FAZENDINHA,21:10
106108,T.S.CERCADO SENT.BOQUEIRAO,21:50
104319,TERMINAL BOQUEIRAO,22:05
106114,T.S.CERCADO SENT.FAZENDINHA,22:19
105307,TERMINAL FAZENDINHA,22:59
106108,T.S.CERCADO SENT.BOQUEIRAO,23:37
104319,TERMINAL BOQUEIRAO,23:52
106114,T.S.CERCADO SENT.FAZENDINHA,00:05
