Linha,777
Tabela,002
num,ponto,horario
180778,BAIRRO VILA VELHA,06:15
102009,PRACA RUI BARBOSA,06:45
180778,BAIRRO VILA VELHA,07:15
102009,PRACA RUI BARBOSA,07:45
180778,BAIRRO VILA VELHA,08:15
102009,PRACA RUI BARBOSA,08:45
180778,BAIRRO VILA VELHA,09:15
102009,PRACA RUI BARBOSA,09:45
180778,BAIRRO VILA VELHA,10:15
102009,PRACA RUI BARBOSA,10:45
180778,BAIRRO VILA VELHA,11:15
102009,PRACA RUI BARBOSA,11:45
180778,BAIRRO VILA VELHA,12:15
102009,PRACA RUI BARBOSA,12:45
180778,BAIRRO VILA VELHA,13:15
102009,PRACA RUI BARBOSA,13:45
180778,BAIRRO VILA VELHA,14:15
102009,PRACA RUI BARBOSA,14:45
180778,BAIRRO VILA VELHA,15:15
102009,PRACA RUI BARBOSA,15:45
180778,BAIRRO VILA VELHA,16:15
102009,PRACA RUI BARBOSA,16:45
180778,BAIRRO VILA VELHA,17:15
102009,PRACA RUI BARBOSA,17:45
180778,BAIRRO VILA VELHA,18:15
102009,PRACA RUI BARBOSA,18:45
180778,BAIRRO VILA VELHA,19:15
102009,PRACA RUI BARBOSA,19:45
180778,BAIRRO VILA VELHA,20:15
102009,PRACA RUI BARBOSA,20:45
180778,BAIRRO VILA VELHA,21:15
102009,PRACA RUI BARBOSA,21:45
180778,BAIRRO VILA VELHA,22:15
102009,PRACA RUI BARBOSA,22:45
180778,BAIRRO VILA VELHA,23:15
102009,PRACA RUI BARBOSA,23:45
