Linha,826
Tabela,001
num,ponto,horario
104615,TERMINAL CAMPO COMPRIDO,05:25
105006,TERM. CAIUA SENTIDO CIC,05:41
105205,TERMINAL CIC,05:59
105008,TERM.CAIUA SENTIDO TERM.C.COMP,06:14
104615,TERMINAL CAMPO COMPRIDO,06:31
105006,TERM. CAIUA SENTIDO CIC,06:47
105205,TERMINAL CIC,07:05
105008,TERM.CAIUA SENTIDO TERM.C.COMP,07:20
104615,TERMINAL CAMPO COMPRIDO,07:37
105006,TERM. CAIUA SENTIDO CIC,07:53
105205,TERMINAL CIC,08:11
105008,TERM.CAIUA SENTIDO TERM.C.COMP,08:26
104615,TERMINAL CAMPO COMPRIDO,08:43
105006,TERM. CAIUA SENTIDO CIC,08:59
105205,TERMINAL CIC,09:17
105008,TERM.CAIUA SENTIDO TERM.C.COMP,09:32
104615,TERMINAL CAMPO COMPRIDO,09:49
105006,TERM. CAIUA SENTIDO CIC,10:06
105205,TERMINAL CIC,10:25
105008,TERM.CAIUA SENTIDO TERM.C.COMP,10:41
104615,TERMINAL CAMPO COMPRIDO,10:59
105006,TERM. CAIUA SENTIDO CIC,11:16
105205,TERMINAL CIC,11:35
105008,TERM.CAIUA SENTIDO TERM.C.COMP,11:51
104615,TERMINAL CAMPO COMPRIDO,12:09
105006,TERM. CAIUA SENTIDO CIC,12:25
105205,TERMINAL CIC,12:43
105008,TERM.CAIUA SENTIDO TERM.C.COMP,12:58
104615,TERMINAL CAMPO COMPRIDO,13:15
105006,TERM. CAIUA SENTIDO CIC,13:31
105205,TERMINAL CIC,13:49
105008,TERM.CAIUA SENTIDO TERM.C.COMP,14:04
104615,TERMINAL CAMPO COMPRIDO,14:21
105006,TERM. CAIUA SENTIDO CIC,14:37
105205,TERMINAL CIC,14:55
105008,TERM.CAIUA SENTIDO TERM.C.COMP,15:10
104615,TERMINAL CAMPO COMPRIDO,15:27
105006,TERM. CAIUA SENTIDO CIC,15:43
105205,TERMINAL CIC,16:01
105008,TERM.CAIUA SENTIDO TERM.C.COMP,16:16
104615,TERMINAL CAMPO COMPRIDO,16:33
105006,TERM. CAIUA SENTIDO CIC,16:49
105205,TERMINAL CIC,17:07
105008,TERM.CAIUA SENTIDO TERM.C.COMP,17:22
104615,TERMINAL CAMPO COMPRIDO,17:39
105006,TERM. CAIUA SENTIDO CIC,17:55
105205,TERMINAL CIC,18:13
105008,TERM.CAIUA SENTIDO TERM.C.COMP,18:28
104615,TERMINAL CAMPO COMPRIDO,18:45
105006,TERM. CAIUA SENTIDO CIC,19:01
105205,TERMINAL CIC,19:19
105008,TERM.CAIUA SENTIDO TERM.C.COMP,19:34
104615,TERMINAL CAMPO COMPRIDO,19:51
105006,TERM. CAIUA SENTIDO CIC,20:07
105205,TERMINAL CIC,20:25
105008,TERM.CAIUA SENTIDO TERM.C.COMP,20:39
104615,TERMINAL CAMPO COMPRIDO,20:56
105006,TERM. CAIUA SENTIDO CIC,21:12
105205,TERMINAL CIC,21:29
105008,TERM.CAIUA SENTIDO TERM.C.COMP,21:43
104615,TERMINAL CAMPO COMPRIDO,22:00
105006,TERM. CAIUA SENTIDO CIC,22:16
105205,TERMINAL CIC,22:33
105008,TERM.CAIUA SENTIDO TERM.C.COMP,22:47
104615,TERMINAL CAMPO COMPRIDO,23:04
105006,TERM. CAIUA SENTIDO CIC,23:20
105205,TERMINAL CIC,23:37
105008,TERM.CAIUA SENTIDO TERM.C.COMP,23:51
