Linha,272
Tabela,001-2
num,ponto,horario
101166,TRAVESSA MOREIRA GARCEZ,17:04
120148,BAIRRO PAINEIRAS,17:48
101166,TRAVESSA MOREIRA GARCEZ,18:24
120148,BAIRRO PAINEIRAS,19:09
101166,TRAVESSA MOREIRA GARCEZ,19:44
