Linha,304
Tabela,001
num,ponto,horario
109043,TUBO CIC NORTE,05:55
109052,TUBO TIRADENTES,06:19
109143,TUBO TERMINAL PINHAIS,06:44
109054,TUBO NESTOR DE CASTRO,07:09
109043,TUBO CIC NORTE,07:35
109052,TUBO TIRADENTES,07:59
109143,TUBO TERMINAL PINHAIS,08:24
109054,TUBO NESTOR DE CASTRO,08:49
109043,TUBO CIC NORTE,09:15
109052,TUBO TIRADENTES,09:39
109143,TUBO TERMINAL PINHAIS,10:04
109054,TUBO NESTOR DE CASTRO,10:29
109043,TUBO CIC NORTE,10:55
109052,TUBO TIRADENTES,11:19
109143,TUBO TERMINAL PINHAIS,11:44
109054,TUBO NESTOR DE CASTRO,12:09
109043,TUBO CIC NORTE,12:35
109052,TUBO TIRADENTES,12:59
109143,TUBO TERMINAL PINHAIS,13:24
109054,TUBO NESTOR DE CASTRO,13:49
109043,TUBO CIC NORTE,14:15
109052,TUBO TIRADENTES,14:39
109143,TUBO TERMINAL PINHAIS,15:04
109054,TUBO NESTOR DE CASTRO,15:29
109043,TUBO CIC NORTE,15:55
109052,TUBO TIRADENTES,16:19
109143,TUBO TERMINAL PINHAIS,16:44
109054,TUBO NESTOR DE CASTRO,17:09
109043,TUBO CIC NORTE,17:35
109052,TUBO TIRADENTES,17:59
109143,TUBO TERMINAL PINHAIS,18:24
109054,TUBO NESTOR DE CASTRO,18:49
109043,TUBO CIC NORTE,19:15
109052,TUBO TIRADENTES,19:39
109143,TUBO TERMINAL PINHAIS,20:04
109054,TUBO NESTOR DE CASTRO,20:29
109043,TUBO CIC NORTE,20:55
109052,TUBO TIRADENTES,21:18
109143,TUBO TERMINAL PINHAIS,21:42
109054,TUBO NESTOR DE CASTRO,22:06
109043,TUBO CIC NORTE,22:31
109052,TUBO TIRADENTES,22:54
109143,TUBO TERMINAL PINHAIS,23:20
109054,TUBO NESTOR DE CASTRO,23:42
