Linha,462
Tabela,001
num,ponto,horario
140590,BAIRRO PETROPOLIS,06:00
102041,PRACA RUI BARBOSA,06:30
140590,BAIRRO PETROPOLIS,07:05
102041,PRACA RUI BARBOSA,07:40
140590,BAIRRO PETROPOLIS,08:15
102041,PRACA RUI BARBOSA,08:50
140590,BAIRRO PETROPOLIS,09:25
102041,PRACA RUI BARBOSA,10:00
140590,BAIRRO PETROPOLIS,10:35
102041,PRACA RUI BARBOSA,11:10
140590,BAIRRO PETROPOLIS,11:45
102041,PRACA RUI BARBOSA,12:20
140590,BAIRRO PETROPOLIS,12:55
102041,PRACA RUI BARBOSA,13:30
140590,BAIRRO PETROPOLIS,14:05
102041,PRACA RUI BARBOSA,14:40
140590,BAIRRO PETROPOLIS,15:15
102041,PRACA RUI BARBOSA,15:50
140590,BAIRRO PETROPOLIS,16:25
102041,PRACA RUI BARBOSA,17:00
140590,BAIRRO PETROPOLIS,17:35
102041,PRACA RUI BARBOSA,18:10
140590,BAIRRO PETROPOLIS,18:45
102041,PRACA RUI BARBOSA,19:20
140590,BAIRRO PETROPOLIS,19:55
102041,PRACA RUI BARBOSA,20:30
140590,BAIRRO PETROPOLIS,21:05
102041,PRACA RUI BARBOSA,21:40
140590,BAIRRO PETROPOLIS,22:15
102041,PRACA RUI BARBOSA,22:50
140590,BAIRRO PETROPOLIS,23:25
102041,PRACA RUI BARBOSA,00:00
