Linha,636
Tabela,001-2
num,ponto,horario
105735,TERMINAL PINHEIRINHO,16:55
160144,BAIRRO RIO NEGRO,17:22
105735,TERMINAL PINHEIRINHO,17:48
160144,BAIRRO RIO NEGRO,18:18
105735,TERMINAL PINHEIRINHO,18:44
160144,BAIRRO RIO NEGRO,19:14
105735,TERMINAL PINHEIRINHO,19:40
