Linha,373
Tabela,001
num,ponto,horario
104010,TERMINAL BAIRRO ALTO,06:10
103205,PRACA CARLOS GOMES,06:40
104010,TERMINAL BAIRRO ALTO,07:10
103205,PRACA CARLOS GOMES,07:40
104010,TERMINAL BAIRRO ALTO,08:10
103205,PRACA CARLOS GOMES,08:40
104010,TERMINAL BAIRRO ALTO,09:10
103205,PRACA CARLOS GOMES,09:40
104010,TERMINAL BAIRRO ALTO,10:10
103205,PRACA CARLOS GOMES,10:40
104010,TERMINAL BAIRRO ALTO,11:10
103205,PRACA CARLOS GOMES,11:40
104010,TERMINAL BAIRRO ALTO,12:10
103205,PRACA CARLOS GOMES,12:40
104010,TERMINAL BAIRRO ALTO,13:10
103205,PRACA CARLOS GOMES,13:40
104010,TERMINAL BAIRRO ALTO,14:10
103205,PRACA CARLOS GOMES,14:40
104010,TERMINAL BAIRRO ALTO,15:10
103205,PRACA CARLOS GOMES,15:40
104010,TERMINAL BAIRRO ALTO,16:10
103205,PRACA CARLOS GOMES,16:40
104010,TERMINAL BAIRRO ALTO,17:10
103205,PRACA CARLOS GOMES,17:40
104010,TERMINAL BAIRRO ALTO,18:10
103205,PRACA CARLOS GOMES,18:40
104010,TERMINAL BAIRRO ALTO,19:10
103205,PRACA CARLOS GOMES,19:40
104010,TERMINAL BAIRRO ALTO,20:10
103205,PRACA CARLOS GOMES,20:40
104010,TERMINAL BAIRRO ALTO,21:10
103205,PRACA CARLOS GOMES,21:40
104010,TERMINAL BAIRRO ALTO,22:10
103205,PRACA CARLOS GOMES,22:40
104010,TERMINAL BAIRRO ALTO,23:10
103205,PRACA CARLOS GOMES,23:40
