Linha,649
Tabela,001
num,ponto,horario
106111,TERMINAL SITIO CERCADO,05:15
105711,TERMINAL PINHEIRINHO,05:40
106111,TERMINAL SITIO CERCADO,06:05
105711,TERMINAL PINHEIRINHO,06:30
106111,TERMINAL SITIO CERCADO,06:55
105711,TERMINAL PINHEIRINHO,07:20
106111,TERMINAL SITIO CERCADO,07:45
105711,TERMINAL PINHEIRINHO,08:10
106111,TERMINAL SITIO CERCADO,08:35
105711,TERMINAL PINHEIRINHO,09:00
106111,TERMINAL SITIO CERCADO,09:25
105711,TERMINAL PINHEIRINHO,09:50
106111,TERMINAL SITIO CERCADO,10:15
105711,TERMINAL PINHEIRINHO,10:40
106111,TERMINAL SITIO CERCADO,11:05
105711,TERMINAL PINHEIRINHO,11:30
106111,TERMINAL SITIO CERCADO,11:55
105711,TERMINAL PINHEIRINHO,12:20
106111,TERMINAL SITIO CERCADO,12:45
105711,TERMINAL PINHEIRINHO,13:10
106111,TERMINAL SITIO CERCADO,13:35
105711,TERMINAL PINHEIRINHO,14:00
106111,TERMINAL SITIO CERCADO,14:25
105711,TERMINAL PINHEIRINHO,14:50
106111,TERMINAL SITIO CERCADO,15:15
105711,TERMINAL PINHEIRINHO,15:40
106111,TERMINAL SITIO CERCADO,16:05
105711,TERMINAL PINHEIRINHO,16:30
106111,TERMINAL SITIO CERCADO,16:55
105711,TERMINAL PINHEIRINHO,17:20
106111,TERMINAL SITIO CERCADO,17:45
105711,TERMINAL PINHEIRINHO,18:10
106111,TERMINAL SITIO CERCADO,18:35
105711,TERMINAL PINHEIRINHO,19:00
106111,TERMINAL SITIO CERCADO,19:25
105711,TERMINAL PINHEIRINHO,19:50
106111,TERMINAL SITIO CERCADO,20:15
105711,TERMINAL PINHEIRINHO,20:40
106111,TERMINAL SITIO CERCADO,21:05
105711,TERMINAL PINHEIRINHO,21:30
106111,TERMINAL SITIO CERCADO,21:55
105711,TERMINAL PINHEIRINHO,22:20
106111,TERMINAL SITIO CERCADO,22:45
105711,TERMINAL PINHEIRINHO,23:10
106111,TERMINAL SITIO CERCADO,23:35
105711,TERMINAL PINHEIRINHO,00:00
