Linha,641
Tabela,001
num,ponto,horario
160383,BAIRRO LUIZ NICHELE,05:00
105713,TERMINAL PINHEIRINHO,05:31
160383,BAIRRO LUIZ NICHELE,06:02
105713,TERMINAL PINHEIRINHO,06:37
160383,BAIRRO LUIZ NICHELE,07:12
105713,TERMINAL PINHEIRINHO,07:48
160383,BAIRRO LUIZ NICHELE,08:24
105713,TERMINAL PINHEIRINHO,09:00
160383,BAIRRO LUIZ NICHELE,09:35
105713,TERMINAL PINHEIRINHO,10:11
160383,BAIRRO LUIZ NICHELE,10:47
105713,TERMINAL PINHEIRINHO,11:23
160383,BAIRRO LUIZ NICHELE,11:59
105713,TERMINAL PINHEIRINHO,12:35
160383,BAIRRO LUIZ NICHELE,13:11
105713,TERMINAL PINHEIRINHO,13:47
160383,BAIRRO LUIZ NICHELE,14:23
105713,TERMINAL PINHEIRINHO,14:59
160383,BAIRRO LUIZ NICHELE,15:35
105713,TERMINAL PINHEIRINHO,16:11
160383,BAIRRO LUIZ NICHELE,16:47
105713,TERMINAL PINHEIRINHO,17:23
160383,BAIRRO LUIZ NICHELE,18:00
105713,TERMINAL PINHEIRINHO,18:37
160383,BAIRRO LUIZ NICHELE,19:14
105713,TERMINAL PINHEIRINHO,19:50
160383,BAIRRO LUIZ NICHELE,20:26
105713,TERMINAL PINHEIRINHO,21:01
160383,BAIRRO LUIZ NICHELE,21:36
105713,TERMINAL PINHEIRINHO,22:11
160383,BAIRRO LUIZ NICHELE,22:45
105713,TERMINAL PINHEIRINHO,23:20
