Linha,617
Tabela,005-1
num,ponto,horario
171063,TERMINAL TATUQUARA,05:47
105740,TERMINAL PINHEIRINHO,06:25
171063,TERMINAL TATUQUARA,06:48
105740,TERMINAL PINHEIRINHO,07:42
171063,TERMINAL TATUQUARA,08:05
