Linha,534
Tabela,001
num,ponto,horario
106019,TERMINAL SITIO CERCADO,05:40
104308,TERMINAL BOQUEIRAO,05:57
106019,TERMINAL SITIO CERCADO,06:13
104308,TERMINAL BOQUEIRAO,06:33
106019,TERMINAL SITIO CERCADO,06:50
104308,TERMINAL BOQUEIRAO,07:08
106019,TERMINAL SITIO CERCADO,07:25
104308,TERMINAL BOQUEIRAO,07:45
106019,TERMINAL SITIO CERCADO,08:03
104308,TERMINAL BOQUEIRAO,08:20
106019,TERMINAL SITIO CERCADO,08:36
104308,TERMINAL BOQUEIRAO,08:53
106019,TERMINAL SITIO CERCADO,09:10
104308,TERMINAL BOQUEIRAO,09:28
106019,TERMINAL SITIO CERCADO,09:45
104308,TERMINAL BOQUEIRAO,10:03
106019,TERMINAL SITIO CERCADO,10:20
104308,TERMINAL BOQUEIRAO,10:38
106019,TERMINAL SITIO CERCADO,10:55
104308,TERMINAL BOQUEIRAO,11:13
106019,TERMINAL SITIO CERCADO,11:30
104308,TERMINAL BOQUEIRAO,11:47
106019,TERMINAL SITIO CERCADO,12:03
104308,TERMINAL BOQUEIRAO,12:23
106019,TERMINAL SITIO CERCADO,12:40
104308,TERMINAL BOQUEIRAO,12:58
106019,TERMINAL SITIO CERCADO,13:16
104308,TERMINAL BOQUEIRAO,13:35
106019,TERMINAL SITIO CERCADO,13:53
104308,TERMINAL BOQUEIRAO,14:10
106019,TERMINAL SITIO CERCADO,14:26
104308,TERMINAL BOQUEIRAO,14:43
106019,TERMINAL SITIO CERCADO,15:00
104308,TERMINAL BOQUEIRAO,15:18
106019,TERMINAL SITIO CERCADO,15:35
104308,TERMINAL BOQUEIRAO,15:53
106019,TERMINAL SITIO CERCADO,16:10
104308,TERMINAL BOQUEIRAO,16:28
106019,TERMINAL SITIO CERCADO,16:45
104308,TERMINAL BOQUEIRAO,17:03
106019,TERMINAL SITIO CERCADO,17:20
104308,TERMINAL BOQUEIRAO,17:37
106019,TERMINAL SITIO CERCADO,17:53
104308,TERMINAL BOQUEIRAO,18:12
106019,TERMINAL SITIO CERCADO,18:30
104308,TERMINAL BOQUEIRAO,18:48
106019,TERMINAL SITIO CERCADO,19:05
104308,TERMINAL BOQUEIRAO,19:23
106019,TERMINAL SITIO CERCADO,19:40
104308,TERMINAL BOQUEIRAO,19:58
106019,TERMINAL SITIO CERCADO,20:15
104308,TERMINAL BOQUEIRAO,20:33
106019,TERMINAL SITIO CERCADO,20:50
104308,TERMINAL BOQUEIRAO,21:08
106019,TERMINAL SITIO CERCADO,21:25
104308,TERMINAL BOQUEIRAO,21:43
106019,TERMINAL SITIO CERCADO,22:00
104308,TERMINAL BOQUEIRAO,22:17
106019,TERMINAL SITIO CERCADO,22:33
104308,TERMINAL BOQUEIRAO,22:50
106019,TERMINAL SITIO CERCADO,23:06
104308,TERMINAL BOQUEIRAO,23:27
106019,TERMINAL SITIO CERCADO,23:45
104308,TERMINAL BOQUEIRAO,00:03
