Linha,040
Tabela,007
num,ponto,horario
105316,TERM.FAZENDINHA/TERM.C.COMPRID,05:24
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,05:47
106001,TERMINAL SANTA FELICIDADE,06:12
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,06:37
105309,TERM.FAZENDINHA/TERM. CIC,06:57
105211,TERMINAL CIC/TERM.PINHEIRINHO,07:14
105718,TERMINAL PINHEIRINHO,07:31
105206,TERMINAL CIC/TERM.FAZENDINHA,07:42
105316,TERM.FAZENDINHA/TERM.C.COMPRID,08:02
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,08:28
106001,TERMINAL SANTA FELICIDADE,08:58
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,09:24
105309,TERM.FAZENDINHA/TERM. CIC,09:46
105211,TERMINAL CIC/TERM.PINHEIRINHO,10:05
105718,TERMINAL PINHEIRINHO,10:22
105206,TERMINAL CIC/TERM.FAZENDINHA,10:33
105316,TERM.FAZENDINHA/TERM.C.COMPRID,10:53
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,11:18
106001,TERMINAL SANTA FELICIDADE,11:46
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,12:12
105309,TERM.FAZENDINHA/TERM. CIC,12:34
105211,TERMINAL CIC/TERM.PINHEIRINHO,12:53
105718,TERMINAL PINHEIRINHO,13:10
105206,TERMINAL CIC/TERM.FAZENDINHA,13:21
105316,TERM.FAZENDINHA/TERM.C.COMPRID,13:41
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,14:06
106001,TERMINAL SANTA FELICIDADE,14:34
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,15:00
105309,TERM.FAZENDINHA/TERM. CIC,15:22
105211,TERMINAL CIC/TERM.PINHEIRINHO,15:41
105718,TERMINAL PINHEIRINHO,15:58
105206,TERMINAL CIC/TERM.FAZENDINHA,16:09
105316,TERM.FAZENDINHA/TERM.C.COMPRID,16:29
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,16:54
106001,TERMINAL SANTA FELICIDADE,17:22
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,17:48
105309,TERM.FAZENDINHA/TERM. CIC,18:10
105211,TERMINAL CIC/TERM.PINHEIRINHO,18:30
105718,TERMINAL PINHEIRINHO,18:52
105206,TERMINAL CIC/TERM.FAZENDINHA,19:03
105316,TERM.FAZENDINHA/TERM.C.COMPRID,19:23
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,19:47
106001,TERMINAL SANTA FELICIDADE,20:10
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,20:34
105309,TERM.FAZENDINHA/TERM. CIC,20:55
105211,TERMINAL CIC/TERM.PINHEIRINHO,21:12
105718,TERMINAL PINHEIRINHO,21:29
105206,TERMINAL CIC/TERM.FAZENDINHA,21:38
105316,TERM.FAZENDINHA/TERM.C.COMPRID,21:53
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,22:14
106001,TERMINAL SANTA FELICIDADE,22:37
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,23:01
105309,TERM.FAZENDINHA/TERM. CIC,23:22
105211,TERMINAL CIC/TERM.PINHEIRINHO,23:39
105718,TERMINAL PINHEIRINHO,23:58
105206,TERMINAL CIC/TERM.FAZENDINHA,00:07
105316,TERM.FAZENDINHA/TERM.C.COMPRID,00:22
