Linha,307
Tabela,002
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,05:52
109053,TUBO TIRADENTES,06:13
109120,TERMINAL BAIRRO ALTO,06:41
109055,TUBO NESTOR DE CASTRO,07:07
109121,TERMINAL SANTA FELICIDADE,07:28
109053,TUBO TIRADENTES,07:49
109120,TERMINAL BAIRRO ALTO,08:17
109055,TUBO NESTOR DE CASTRO,08:44
109121,TERMINAL SANTA FELICIDADE,09:09
109053,TUBO TIRADENTES,09:32
109120,TERMINAL BAIRRO ALTO,10:00
109055,TUBO NESTOR DE CASTRO,10:31
109121,TERMINAL SANTA FELICIDADE,10:59
109053,TUBO TIRADENTES,11:23
109120,TERMINAL BAIRRO ALTO,11:50
109055,TUBO NESTOR DE CASTRO,12:22
109121,TERMINAL SANTA FELICIDADE,12:44
109053,TUBO TIRADENTES,13:07
109120,TERMINAL BAIRRO ALTO,13:39
109055,TUBO NESTOR DE CASTRO,14:11
109121,TERMINAL SANTA FELICIDADE,14:35
109053,TUBO TIRADENTES,14:59
109120,TERMINAL BAIRRO ALTO,15:34
109055,TUBO NESTOR DE CASTRO,16:06
109121,TERMINAL SANTA FELICIDADE,16:29
109053,TUBO TIRADENTES,16:52
109120,TERMINAL BAIRRO ALTO,17:22
109055,TUBO NESTOR DE CASTRO,17:53
109121,TERMINAL SANTA FELICIDADE,18:16
109053,TUBO TIRADENTES,18:38
109120,TERMINAL BAIRRO ALTO,19:10
109055,TUBO NESTOR DE CASTRO,19:40
109121,TERMINAL SANTA FELICIDADE,20:04
109053,TUBO TIRADENTES,20:26
109120,TERMINAL BAIRRO ALTO,21:02
109055,TUBO NESTOR DE CASTRO,21:32
109121,TERMINAL SANTA FELICIDADE,21:55
109053,TUBO TIRADENTES,22:15
109120,TERMINAL BAIRRO ALTO,22:43
109055,TUBO NESTOR DE CASTRO,23:10
109121,TERMINAL SANTA FELICIDADE,23:27
109053,TUBO TIRADENTES,23:45
