Linha,475
Tabela,002
num,ponto,horario
140871,BAIRRO CANAL BELEM,06:10
102019,PRACA RUI BARBOSA,07:05
140871,BAIRRO CANAL BELEM,07:45
102019,PRACA RUI BARBOSA,08:45
140871,BAIRRO CANAL BELEM,09:23
102019,PRACA RUI BARBOSA,10:04
140871,BAIRRO CANAL BELEM,10:44
102019,PRACA RUI BARBOSA,11:24
140871,BAIRRO CANAL BELEM,12:04
102019,PRACA RUI BARBOSA,12:44
140871,BAIRRO CANAL BELEM,13:25
102019,PRACA RUI BARBOSA,14:06
140871,BAIRRO CANAL BELEM,14:47
102019,PRACA RUI BARBOSA,15:27
140871,BAIRRO CANAL BELEM,16:11
102019,PRACA RUI BARBOSA,16:59
140871,BAIRRO CANAL BELEM,17:46
102019,PRACA RUI BARBOSA,18:32
140871,BAIRRO CANAL BELEM,19:19
102019,PRACA RUI BARBOSA,20:05
140871,BAIRRO CANAL BELEM,20:59
102019,PRACA RUI BARBOSA,21:35
140871,BAIRRO CANAL BELEM,22:13
102019,PRACA RUI BARBOSA,22:51
140871,BAIRRO CANAL BELEM,23:31
102019,PRACA RUI BARBOSA,00:14
