Linha,475
Tabela,003-2
num,ponto,horario
102019,PRACA RUI BARBOSA,15:57
140871,BAIRRO CANAL BELEM,16:43
102019,PRACA RUI BARBOSA,17:30
140871,BAIRRO CANAL BELEM,18:17
102019,PRACA RUI BARBOSA,19:03
140871,BAIRRO CANAL BELEM,19:50
102019,PRACA RUI BARBOSA,20:35
